corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_04_195,0,0,cnc_train_04_195_0_0,"Investigations into the blast led to the discovery of pamphlets decrying the visit of Sri Lankan President Mahinda Rajapaksa to India , which were found at the spot .",[],0
cnc,train_04_196,0,0,cnc_train_04_196_0_0,"It was followed by a series of attempts to derail trains on the Erode-Coimbatore section , by placing boulders on the track .",[],0
cnc,train_04_197,0,0,cnc_train_04_197_0_0,"Four persons from Bihar , who attempted to derail a goods train near Erode were booked under the National Security Act in this case .",[],0
cnc,train_04_198,0,0,cnc_train_04_198_0_0,"Thereafter , two persons , who placed a cement slab on the railway track between Poovanur and Ulundurpet railway stations in Villupuram district with an intention of causing mass destruction to the train and passengers , were detained under the National Security Act in December .",[],0
cnc,train_04_199,0,0,cnc_train_04_199_0_0,"Concede demands of ministerial staff Posted : Fri Oct 02 1998 IST AMRITSAR , Oct 1 : The Punjab State Pensioners Welfare Forum ( PSPWF ) today urged the State government to concede the demands of ministerial staff , who are on a pen down strike .",[],0
cnc,train_04_200,0,0,cnc_train_04_200_0_0,"Avtar Singh Afat , the president of PSPWF , has stated that the government should not adopt an adamant attitude towards the demands of the ministerial staff and should immediately take steps to end the strike by meeting their representatives .",[],0
cnc,train_04_201,0,0,cnc_train_04_201_0_0,"He also suggested that instead of extending the strike , the staff should court arrest and the PSPWF would support them .",[],0
cnc,train_04_202,0,0,cnc_train_04_202_0_0,"Beijing backs policy on minorities PUBLISHED : Thursday , 16 July , 2009 , 12:00am A senior government official said Beijing had no plan to alter its generally preferential policies toward ethnic minorities in the first official response to smouldering public discontent against the measures following the Xinjiang riot .",[],0
cnc,train_04_203,0,0,cnc_train_04_203_0_0,"Anger about the policy among Han Chinese , by far the largest group among China 's 56 ethnic communities , has been exacerbated by the deaths of 192 people , mostly Han , in Xinjiang 's capital Urumqi , last week , and the injuries suffered by 1,680 people during clashes between the province 's Uygur Muslim minority and Han Chinese .",[],0
cnc,train_04_204,0,0,cnc_train_04_204_0_0,"There are nine million Uygurs among Xinjiang 's 20 million people , and they are the main targets of blame for the unrest .",[],0
cnc,train_04_205,0,0,cnc_train_04_205_0_0,Mr Lam said views voiced at the mass protest on July 1 and at last month 's elections would be considered when Mr Tung made the decision .,[],0
cnc,train_04_206,0,0,cnc_train_04_206_0_0,"Magisterial probe ordered into Hardwar communal violence - Indian Express Rajeev Khanna , Rajeev Khanna : Dehradun , Thu Jul 16 2009 , 17:08 hrs Uttarakhand Chief Minister Dr Ramesh Pokhariyal Nishank has ordered a magisterial probe into an incident of communal violence that had been reported from Hardwar last Saturday .",[],0
cnc,train_04_207,0,0,cnc_train_04_207_0_0,It was on last Saturday night that a set of anti social elements had torched a building used by a minority community for offering prayers in Shivalik Nagar area of the city .,[],0
cnc,train_04_208,0,0,cnc_train_04_208_0_0,The incident had led to spread of rumors in the neighbouring locality of Jwalapur where both minority and majority population has considerable presence .,[],0
cnc,train_04_209,0,0,cnc_train_04_209_0_0,"It took a communal turn that had resulted in stone-pelting , arson and loot .",[],0
cnc,train_04_210,0,0,cnc_train_04_210_0_0,Many shops were ransacked and public property was destroyed in the Jwalapur area .,[],0
cnc,train_04_211,0,0,cnc_train_04_211_0_0,Dawn-to-dusk hartal total in Varapuzha 29th October 2013 12:37 PM The dawn-to-dusk hartal observed by the National Highway Samara Samithi and associated organisation was total in Varapuzha on Monday .,[],0
cnc,train_04_212,0,0,cnc_train_04_212_0_0,The hartal was observed as part of the protest against the government decision to widen National Highways in the state with 45 - meter width and also hike the toll rate at Varapuzha brige at National Highway 17 .,[],0
cnc,train_04_213,0,0,cnc_train_04_213_0_0,It was a peaceful hartal and no violence was reported .,[],0
cnc,train_04_214,0,0,cnc_train_04_214_0_0,Schools and educational institutions remained closed .,[],0
cnc,train_04_215,0,0,cnc_train_04_215_0_0,Both private and KSRTC buses kept off the roads as protestors had requested them not to ply in the Varapuzha route .,[],0
cnc,train_04_216,0,0,cnc_train_04_216_0_0,Shops in the area were also shut down .,[],0
cnc,train_04_217,0,0,cnc_train_04_217_0_0,"Earlier , residents gathered outside the police station to protest about the murders .","['Earlier , <ARG1>residents gathered outside the police station</ARG1> <ARG0><SIG0>to</SIG0> protest</ARG0> about the murders .', 'Earlier , residents gathered outside the police station <ARG1>to protest</ARG1> <SIG0>about</SIG0> <ARG0>the murders</ARG0> .']",2
cnc,train_04_218,0,0,cnc_train_04_218_0_0,Police were in the area as Economic Freedom Fighters supporters and African National Congress supporters clashed .,[],0
cnc,train_04_219,0,0,cnc_train_04_219_0_0,EFF supporters accused ANC supporters of beating them .,[],0
cnc,train_04_220,0,0,cnc_train_04_220_0_0,"HYDERABAD : Schools , colleges closed today July 19 , 2010 00:00 IST Managements of several educational institutions , especially schools have announced a holiday on Monday due to the State-wide bandh called by Telugu Desam on Monday .",[],0
cnc,train_04_221,0,0,cnc_train_04_221_0_0,The party was protesting the arrest of its president N. Chandrababu Naidu and other leaders by Maharashtra police when they tried to visit Babli project .,[],0
cnc,train_04_222,0,0,cnc_train_04_222_0_0,Party leaders here have requested educational institutions and other private establishments in twin cities to cooperate with them and make bandh successful .,[],0
cnc,train_04_223,0,0,cnc_train_04_223_0_0,"S. Sreenivas Reddy , convenor , Andhra Pradesh Recognised Private Schools Managements Association , has said that schools would be closed in anticipation of tense situation due to bandh .",[],0
cnc,train_04_224,0,0,cnc_train_04_224_0_0,"During the recent country-wide bandh called by all the Opposition parties in protest against the fuel price hikes , most firms asked their staff to work from home .",[],0
cnc,train_04_225,0,0,cnc_train_04_225_0_0,"OU counselling Osmania University has rescheduled the counselling for the postgraduate courses , which was to start on Monday , due to the TDP bandh .",[],0
cnc,train_04_226,0,0,cnc_train_04_226_0_0,Normal life hit in Central Assam by bandh over AIIMS 19th July 2016 05:10 PM MORIGAON : Normal life in Central Assam was today affected by a 12 - hour bandh called by several organisations to press their demands for setting up AIIMS at Raha and a judicial inquiry into the death of a person in clashes between police and protesters there three days back .,[],0
cnc,train_04_227,0,0,cnc_train_04_227_0_0,"Shops and business establishments , educational institutions , banks and private offices remained closed in Morigaon district and parts of Nagaon and Kamrup ( East ) districts in response to the bandh from 5 AM called by the All Tiwa Students Union ( ATSU ) and three other organisations in support of their demands .",[],0
cnc,train_04_228,0,0,cnc_train_04_228_0_0,"National Highway -37 was blocked by protesters at several places , while vehicles remained off the roads in the affected areas , officials said .",[],0
cnc,train_04_229,0,0,cnc_train_04_229_0_0,"On July 16 , one person identified as Mintu Deori was killed during a protest while 20 others , including two Additional SPs , were injured in clashes between police and protesters demanding shifting of proposed AIIMS in Assam from Changsari to Raha .",[],0
cnc,train_04_230,0,0,cnc_train_04_230_0_0,"Mahant Jugal Kishore Shastri , a priest with the Ayodhya-based Saryu Kunj temple , said : "" At this stage , if other religious leaders from different parts of the country also come forward and join hands to work out an amicable settlement of the Ayodhya issue , I personally feel that the Ansari 's move would definitely produce the desirable result . "" A special three-judge bench of the Allahabad High Court 's Lucknow bench Thursday by a majority verdict ruled that the place where the Babri Masjid in Ayodhya stood , before it was razed by Hindu mobs in 1992 , was indeed the birthplace of Hindu god Ram .",[],0
cnc,train_04_231,0,0,cnc_train_04_231_0_0,"KOCHI : DYFI , Youth Congress activists clash October 11 , 2011 00:00 IST The prevailing tension between members of the Democratic Youth Federation of India ( DYFI ) and Youth Congress turned into full scale violence at Alinchuvadu Junction near Vennala on Monday evening .",[],0
cnc,train_04_232,0,0,cnc_train_04_232_0_0,Violence broke out when DYFI members protested against a Youth Congress meeting being held at the junction .,"['<ARG1>Violence broke out</ARG1> when <ARG0>DYFI members protested</ARG0> against a Youth Congress meeting being held at the junction .', 'Violence broke out when <ARG1>DYFI members protested</ARG1> <ARG0>against a Youth Congress meeting being held at the junction</ARG0> .']",2
cnc,train_04_233,0,0,cnc_train_04_233_0_0,Power in the area was switched off and the activists threw stones at each other .,[],0
cnc,train_04_234,0,0,cnc_train_04_234_0_0,Only a sub-inspector and four policemen were present at the spot as the bulk of the police force was deployed in the city centre in view of a protest march at the High Court junction against the police action on activists of the Students Federation of India at Kozhikode .,[],0
cnc,train_04_235,0,0,cnc_train_04_235_0_0,The agitators damaged the jeep belonging to the Palarivattom police .,[],0
cnc,train_04_236,0,0,cnc_train_04_236_0_0,"Following the incident , police officials including Sunil Jacob , Assistant Commissioner of Police , Ernakulam ; and D.S. Suneesh Babu , Circle Inspector , Town Central , reached the spot .",[],0
cnc,train_04_237,0,0,cnc_train_04_237_0_0,"VISAKHAPATNAM Rallies , meetings mark May Day fete May 02 , 2017 00:00 IST Anti-labour policies of Centre , State government criticised Rallies and meetings marked May Day celebrations by various trade unions with focus on taking up a united fight against NDA Government ’ s alleged attempts to dilute labour welfare policies .",[],0
cnc,train_04_238,0,0,cnc_train_04_238_0_0,CITU took out a rally from Saraswati Park to LIC junction with placards and banners ridiculing anti-labour policies pursued by the Central and State Governments .,[],0
cnc,train_04_239,0,0,cnc_train_04_239_0_0,Visakhapatnam Harbour and Port Workers ’ Union honorary president V.V. Rama Rao hoisted the flag at the Three Horse Junction and called for unity among the trade unions to raise voice against privatisation policy .,[],0
cnc,train_04_240,0,0,cnc_train_04_240_0_0,May Day flags were hoisted by workers and union activists at various places in the city including some auto-rickshaw stands .,[],0
cnc,train_04_241,0,0,cnc_train_04_241_0_0,"Rallies were taken out at Ukkunagaram and Gajuwaka – home for major industries separately by INTUC , CITU , AITUC , YSR Trade Union Congress .",[],0
cnc,train_04_242,0,0,cnc_train_04_242_0_0,Medicos ' Stir Hits GGH Services 04th January 2012 02:56 AM GUNTUR : The ongoing strike of PG medical students of the Government General Hospital ( GGH ) has hit medical services badly .,[],0
cnc,train_04_243,0,0,cnc_train_04_243_0_0,About 120 PG students are on strike demanding payment of their stipend arrears .,['<ARG1>About 120 PG students are on strike</ARG1> <ARG0><SIG0>demanding</SIG0> payment of their stipend arrears</ARG0> .'],1
cnc,train_04_244,0,0,cnc_train_04_244_0_0,"As part of the strike , the medicos who are not getting their stipend for the past four months , have also boycotted emergency services .",[],0
cnc,train_04_245,0,0,cnc_train_04_245_0_0,The hospital authorities are refusing to admit patients coming from far off places due to the strike of medicos .,[],0
cnc,train_04_246,0,0,cnc_train_04_246_0_0,"Bangalore : All KSRP personnel deployed to stop them from staging protest May 31 , 2014 00:00 IST KSRP deployed to stop protest A day after the snap protest by the Karnataka State Reserve Police ( KSRP ) personnel extending support to their chief P. Ravindranath , who has now been transferred , senior officials on Thursday chalked out a strategy to prevent them from continuing the protest by deploying all the 1,200 KSRP personnel on various duties .",[],0
cnc,train_04_247,0,0,cnc_train_04_247_0_0,The decision was taken after hundreds of KSRP personnel and their family members staged a protest in Koramangala blocking traffic for more than eight hours on Wednesday .,"['<ARG1>The decision was taken</ARG1> after <ARG0>hundreds of KSRP personnel and their family members staged a protest in Koramangala</ARG0> blocking traffic for more than eight hours on Wednesday .', 'The decision was taken after <ARG0>hundreds of KSRP personnel and their family members staged a protest in Koramangala</ARG0> <ARG1><SIG0>blocking</SIG0> traffic for more than eight hours on Wednesday</ARG1> .']",2
cnc,train_04_248,0,0,cnc_train_04_248_0_0,"When the AIADMK leader arrived at her Poes Garden house , her party workers from the north Chennai unit believed to be supporters of MLA P K Sekar Babu ’ s camp raised slogans seeking to protect the party in north Chennai .",[],0
cnc,train_04_249,0,0,cnc_train_04_249_0_0,"Later , they handed over a memorandum to her assistants urging the party leader ’ s intervention .",[],0
cnc,train_04_250,0,0,cnc_train_04_250_0_0,"KARNATAKA Communal clash in Mysore jail February 02 , 2008 00:00 IST Staff Correspondent MYSORE : Tension prevailed in Mysore Central Jail on Friday evening after a communal clash broke out between inmates .",[],0
cnc,train_04_251,0,0,cnc_train_04_251_0_0,"Jail Superintendent Veerabhadra Swamy told presspersons that the trouble broke out after a few inmates , who were praying outside a place of worship in the jail , took serious exception to the disturbance being caused by some inmates belonging to a different faith .",[],0
cnc,train_04_252,0,0,cnc_train_04_252_0_0,"Under control “ It was a communal clash and the situation is under control now , ” he said .",[],0
cnc,train_04_253,0,0,cnc_train_04_253_0_0,"According to sources in the jail , the clash broke out after the evening prayers outside a small mosque on the prison premises .",[],0
cnc,train_04_254,0,0,cnc_train_04_254_0_0,Striking mine workers at Impala Platinum ( Implats ) mine near Rustenburg braved the hot morning sun on Tuesday to wait for ANC Youth League president Julius Malema .,[],0
cnc,train_04_255,0,0,cnc_train_04_255_0_0,A large crowd of men holding umbrellas gathered at Freedom Park sports grounds to wait for him to arrive .,[],0
cnc,train_04_256,0,0,cnc_train_04_256_0_0,Some sat in groups while others blew whistles and sang liberation songs in front of the podium where Malema was expected to speak .,[],0
cnc,train_04_257,0,0,cnc_train_04_257_0_0,The workers went on strike five weeks ago demanding a minimum pay of R9000 a month .,['<ARG1>The workers went on strike five weeks ago</ARG1> <ARG0><SIG0>demanding</SIG0> a minimum pay of R9000 a month</ARG0> .'],1
cnc,train_04_258,0,0,cnc_train_04_258_0_0,Three people have died and scores have been injured in violence related to the illegal strike .,[],0
cnc,train_04_259,0,0,cnc_train_04_259_0_0,Implats has been blamed for the strike by National Union of Mineworkers ( NUM ) general secretary Frans Baleni .,[],0
cnc,train_04_260,0,0,cnc_train_04_260_0_0,"Implats fired 17,200 workers after they refused to go back to their jobs .","['<ARG1>Implats fired 17,200 workers</ARG1> after <ARG0>they refused to go back to their jobs</ARG0> .']",1
cnc,train_04_261,0,0,cnc_train_04_261_0_0,"TELANGANA Bank strike impacts operations March 01 , 2017 00:00 IST Employees of private banks did not participate in the strike Banking operations across Telangana came to a standstill on Tuesday with several thousand employees of public sector , old generation private and regional rural banks participating in a one-day nationwide strike called by the United Forum of Bank Unions .",[],0
cnc,train_04_262,0,0,cnc_train_04_262_0_0,"The strike was total , “ 100 % success ” , UFBU convenor for Andhra Pradesh and Telangana V.V.S.R. Sarma said about the protest in which seven of the nine constituents of the Forum participated in a show of strength .",[],0
cnc,train_04_263,0,0,cnc_train_04_263_0_0,"Anticipating the strike some of the banks , particularly SBI and its associates , had ensured that their ATMs ( automated teller machines ) had cash to meet the customer demand , he added .",[],0
cnc,train_04_264,0,0,cnc_train_04_264_0_0,"New generation private banks such as HDFC and ICICI , however , functioned as their employees were not part of the strike .",[],0
cnc,train_04_265,0,0,cnc_train_04_265_0_0,The strike was initially planned earlier this month involving three constituents of UFBU .,[],0
cnc,train_04_266,0,0,cnc_train_04_266_0_0,"Subsequently , more constituents , in a show of solidarity , joined and thus the protest was postponed to February 28 , said P .",[],0
cnc,train_04_267,0,0,cnc_train_04_267_0_0,"Besides those of bank unions , State leaders of central trade unions such as CITU and AITUC addressed a joint rally called by UFBU at Patny , Secunderabad .",[],0
cnc,train_04_268,0,0,cnc_train_04_268_0_0,"Apart from opposing merger of banks and the practice of outsourcing , the strike was in support of recruitments in the banks , added Mr. Venkataramaiah .",[],0
cnc,train_04_269,0,0,cnc_train_04_269_0_0,"All unions in grameena banks , under the banner of United Forum of RRB Unions , participated in the strike .",[],0
cnc,train_04_270,0,0,cnc_train_04_270_0_0,"Speaking to mediapersons after the meeting , Pandian said he and Nallakannu had requested the CM to withdraw cases registered against those protesting against KKNPP as they had staged demonstrations in a peaceful manner .",[],0
cnc,train_04_271,0,0,cnc_train_04_271_0_0,"Ambur Violence Targeted at Police , Was Not Communal : MMK Leader 04th July 2015 06:30 AM COIMBATORE : The violence that broke out in Ambur condemning the death of Shameel Ahmed is not based on communal grounds , said Manithaneya Makkal Katchi ( MMK ) MLA M H Jawahirullah here on Friday .",[],0
cnc,train_04_272,0,0,cnc_train_04_272_0_0,“ The violence was targeted at Pallikonda police inspector Martin Premraj as he beat Shameel Ahmed to death during investigation .,[],0
cnc,train_04_273,0,0,cnc_train_04_273_0_0,"However , members of the Sangh Parivar are giving the incident a communal angle .",[],0
cnc,train_04_274,0,0,cnc_train_04_274_0_0,“ Members of Hindu organisations are blaming the violence at Ambur on us and allege the presence of MLA A Aslam Basha at the incident site .,[],0
cnc,train_04_275,0,0,cnc_train_04_275_0_0,"We condemn the incident and intend to file a defamation case against BJP President Tamilisai Soundarrajan for making derogatory speeches against the MLA , ” said Jawahirullah .",[],0
cnc,train_04_276,0,0,cnc_train_04_276_0_0,"( SUBS : Pics will be available later on www.sapapics.co.za ) South African rape laws still blame the survivor of rape , People Opposing Woman Abuse ( Powa ) said on Friday at a protest outside the Johannesburg High Court .",[],0
cnc,train_04_277,0,0,cnc_train_04_277_0_0,"About a dozen protesters gathered outside the court a day after Women 's Day celebrations , some chained to the court fence and others with their mouths taped closed .",[],0
cnc,train_04_278,0,0,cnc_train_04_278_0_0,An advocate walking out of the high court said he had not yet looked at the protest but did support it .,[],0
cnc,train_04_279,0,0,cnc_train_04_279_0_0,"Mandla Shangweni , 41 , who was walking past the protest said : `` Men have a big role to play .",[],0
cnc,train_04_280,0,0,cnc_train_04_280_0_0,"After success of teachers , pharmacists repeat Sholay act - Indian Express Express News Service , Express News Service : Mohali , Fri Mar 25 2011 , 00:56 hrs After contractual teachers got back their jobs in a similar way , the retrenched rural veterinary pharmacists and Class IV employees also resorted to the Sholay act in Mohali on Thursday .",[],0
cnc,train_04_281,0,0,cnc_train_04_281_0_0,"Seeking their jobs back , hundreds of protesters from across the state converged at the Vikas Bhawan ( Punjab Rural Development and Panchayats department headquarters ) in Mohali 's Sector 62 early in the morning .",[],0
cnc,train_04_282,0,0,cnc_train_04_282_0_0,"While 10 of them climbed atop the six-storey Vikas Bhawan building , the rest , along with their families , squatted in the middle of the main road passing in front of the building .",[],0
cnc,train_04_283,0,0,cnc_train_04_283_0_0,"Equipped with petrol , Devinder Singh ( Sangrur ) , Kanwaldeep Singh ( Amritsar ) , Kuldeep Singh ( Muktsar ) , Gurwinder Singh ( Amritsar ) , Gurmeet Singh ( Moga ) , Kabal Singh ( Tarn Taran ) , Rajwant Singh , Sukhraj Singh ( Tarn Taran ) , Varinderpal and Chamkaur Singh ( Gurdaspur ) threatened to self-immolate if the state government did not issue formal orders to regularise their services .",[],0
cnc,train_04_284,0,0,cnc_train_04_284_0_0,"The protest , which caught the district police and civil administration unawares , began before 9 am and was continuing till the time of filing of this report .",[],0
cnc,train_04_285,0,0,cnc_train_04_285_0_0,"Till the filing of this report , all protesters were squatting outside Vikas Bhawan and said would call off their stir only after getting formal orders regarding regularisation of all retrenched staffers .",[],0
cnc,train_04_286,0,0,cnc_train_04_286_0_0,Protest Federation of various autorickshaw employees union on Thursday staged a protest in front of regional transport office raising several demands .,[],0
cnc,train_04_287,0,0,cnc_train_04_287_0_0,"Demonstrations by dissatisfied union affiliated workers at various prisons in the Western Cape were under control on Monday , the Western Cape correctional services department said .",[],0
cnc,train_04_288,0,0,cnc_train_04_288_0_0,"No threats have been experienced or received during the demonstrations , '' said provincial correctional services spokesman Eddie Johnson .",[],0
cnc,train_04_289,0,0,cnc_train_04_289_0_0,He said the protests were conducted in an orderly fashion and were `` under control '' .,[],0
cnc,train_04_290,0,0,cnc_train_04_290_0_0,"In a memorandum handed over to provincial authorities , the union expressed its unhappiness with a number of issues , among them overtime allowances not being allocated ; the department not paying members contributions to the medical aid scheme ; correctional officers being remunerated as students despite finishing a probation period ; and financial management in the department as a whole .",[],0
cnc,train_04_291,0,0,cnc_train_04_291_0_0,"About 800 chanting students were blocking the main gate to the Tshwane University of Technology 's Ga-Rankuwa campus with burning tyres and dustbins , a student spokesman said on Thursday .",[],0
cnc,train_04_292,0,0,cnc_train_04_292_0_0,"As the protest entered its third day , Hlatshwayo said students had threatened to render the campus ungovernable if the university failed to address their grievances .",[],0
cnc,train_04_293,0,0,cnc_train_04_293_0_0,"They sent a letter to university management making it clear that they were committed to negotiations , but found the university 's invitation to talks lacked clarity , Hlatshwayo said .",[],0
cnc,train_04_294,0,0,cnc_train_04_294_0_0,Candlelight vigil held 27th December 2012 11:19 AM As many as 150 students and members of Akhila Bharatha Janavaadi Mahila Sangatane staged a protest on Wednesday to condemn the recent gang-rape on a 23 - year-old student in Delhi .,[],0
cnc,train_04_295,0,0,cnc_train_04_295_0_0,They also held a candlelight vigil near National College at Basavanagudi .,[],0
cnc,train_04_296,0,0,cnc_train_04_296_0_0,"K Prakash , former secretary , Students Federation of India ( SFI ) , K S Lakshmi , state secretary , Akhila Bharatha Janavaadi Mahila Sangatane and Chikkaraju , secretary-Bangalore , SFI were also present at the protest .",[],0
cnc,train_04_297,0,0,cnc_train_04_297_0_0,"J-K ultras reject ceasefire offer Posted : Wed Nov 22 2000 IST SRINAGAR , NOV 21 : Ignoring the ceasefire offered by the Centre , militants fired a rocket at a BSF headquarter and attacked a police post in the Kashmir valley since last evening injuring a police officer , police said today .",[],0
cnc,train_04_298,0,0,cnc_train_04_298_0_0,Sub-inspector Haji Ghulam Mohiuddin received gunshot wounds when militants attacked a police post at Keller in Pulwama district of South Kashmir this morning .,[],0
cnc,train_04_299,0,0,cnc_train_04_299_0_0,"Militants fired a rocket at the headquarters of 84th battalion of BSF in Sopore in North Kashmir late last night which missed its target and caused no loss of life or damage to property , police said .",[],0
cnc,train_04_300,0,0,cnc_train_04_300_0_0,Militants also hurled a grenade on a security patrol at Alamgiri Bazar in downtown Srinagar last evening .,[],0
cnc,train_04_301,0,0,cnc_train_04_301_0_0,"However nobody was hurt in the incident , they said .",[],0
cnc,train_04_302,0,0,cnc_train_04_302_0_0,He was also responsible for hijacking of an Indian Airlines aircraft in 1971 .,[],0
cnc,train_04_303,0,0,cnc_train_04_303_0_0,He has recently expressed his willingness to return to India to stand trial in the hijacking case .,[],0
cnc,train_04_304,0,0,cnc_train_04_304_0_0,The Jammu and Kashmir welfare forum organised a peace march from Shivpora Sonawar to Lal Chowk today .,[],0
cnc,train_04_305,0,0,cnc_train_04_305_0_0,"The march , heavily guarded by security forces was led by militant turned politician Javid Ahmad Shah , MLC .",[],0
cnc,train_04_306,0,0,cnc_train_04_306_0_0,This was the first peace rally in Srinagar after the unilateral ceasefire was announced .,[],0
cnc,train_04_307,0,0,cnc_train_04_307_0_0,"Vatican deplores ' senseless violence ' in Kashmir - Indian Express Agencies , Agencies : Vatican City , Tue Sep 14 2010 , 16:20 hrs The Vatican has said it deplored "" senseless violence "" in Jammu and Kashmir after rioters defied curfews and torched a Christian school in a surge of anger stoked by the desecration of the Koran .",[],0
cnc,train_04_308,0,0,cnc_train_04_308_0_0,‘ Maoist ’ posters found 03rd September 2009 10:39 AM BALASORE : Appearance of suspected Maoist posters in Khaira area of Balasore district in the last couple of days has left the local police nonplussed .,[],0
cnc,train_04_309,0,0,cnc_train_04_309_0_0,"The posters , allegedly put up by the CPI ( Maoist ) , have called on the people to join the Maoist group .",[],0
cnc,train_04_310,0,0,cnc_train_04_310_0_0,Police said a poster was first found on the walls of Gagandhuli Seva Samabaya Samiti ( co-operative society ) which was vandalised by some miscreants who had claimed themselves to be Maoists in the poster .,[],0
cnc,train_04_311,0,0,cnc_train_04_311_0_0,"In February last , similar posters written in red ink were found pasted at several places in the block .",[],0
cnc,train_04_312,0,0,cnc_train_04_312_0_0,"Two Maoists killed in Orissa 22nd June 2009 09:49 AM BHUBANESWAR : Two Maoist guerrillas were killed in a gun battle with the police in Orissa 's Malkangiri district , authorities said Monday .",[],0
cnc,train_04_313,0,0,cnc_train_04_313_0_0,""" Be good citizens and contribute to the development and pay property tax because it is the most affordable tax imposed ever and we all should pay it , "" Ashu told Newsline when asked why he was absent from the protest staged by the Congress at the MC headquarters on Monday .",[],0
cnc,train_04_314,0,0,cnc_train_04_314_0_0,"Indirectly pointing the finger at Congress district president Pawan Dewan and his supporters , he said , "" People sitting on dharna need to understand that property tax imposed by government is genuine and there is a need to adjust .",[],0
cnc,train_04_315,0,0,cnc_train_04_315_0_0,"However , Congress district president Pawan Dewan , a close aide of Ludhiana MP Manish Tewari , along with MLAs Rakesh Pandey and Surinder Dawar staged protest at the MC headquarters .",[],0
cnc,train_04_316,0,0,cnc_train_04_316_0_0,"Dewan told Newsline that the "" protest will now continue at ward level and from next week onwards every ward will be sensitised against property tax and high charges of regularisation impsed by government "" .",[],0
cnc,train_04_317,0,0,cnc_train_04_317_0_0,Keelakuilkudi Continues to Remain Tense 31st December 2014 06:04 AM MADURAI : Tension continued in Keelakuilkudi near here for the third day on Tuesday when Arunthathiyar community men refused to perform funeral rituals for a Caste Hindu family to protest denial of worship rights in the village temple .,[],0
cnc,train_04_318,0,0,cnc_train_04_318_0_0,"Following this , the Caste Hindu youths ( Kallar ) allegedly attacked an Arunthathiyar community member P Pandi Kumar , a sweeper , while he was on his way to Nagamalai Pudukottai .",[],0
cnc,train_04_319,0,0,cnc_train_04_319_0_0,"To avoid trouble , the Arunthathiyars attempted to conduct rituals at Kalliamman temple on their street with loud speakers , but the Caste Hindus prevented their efforts on Sunday in which the tile roof of a nearby shed was damaged .",[],0
cnc,train_04_320,0,0,cnc_train_04_320_0_0,"Even after the police booked case against 13 Caste Hindus in connection with this incident on Sunday , they allegedly did not stop their assault against Arunthathiyar community members .",[],0
cnc,train_04_321,0,0,cnc_train_04_321_0_0,On the same night a group of caste Hindus allegedly damaged the electricity metre and other equipment in a common bathroom provided for Arunthathiyars outside the village .,[],0
cnc,train_04_322,0,0,cnc_train_04_322_0_0,"Truckers put govt on notice 08th January 2009 03:57 AM CHENNAI : With the national-level truckers ’ strike called by the All-India Motor Transport Congress ( AIMTC ) demanding immediate reduction of diesel prices entering the third day on Wednesday , representatives of the striking truckers have issued an ultimatum to the government to act before Thursday midnight to resolve the issue or face severe consequences .",[],0
cnc,train_04_323,0,0,cnc_train_04_323_0_0,"The strike has led losses worth Rs 10,000 crore per day to different stakeholders .","['<ARG0>The strike</ARG0> <ARG1><SIG0>has led</SIG0> losses worth Rs 10,000 crore per day to different stakeholders</ARG1> .']",1
cnc,train_04_324,0,0,cnc_train_04_324_0_0,"When asked about the response to the ongoing strike , Sugumar said , “ Since the diesel price issue has irked almost all truckers , nearly 95 per cent of trucks are off the roads in the country .",[],0
cnc,train_05_0,0,0,cnc_train_05_0_0_0,"” Meanwhile , more than 5,000 oil tanker lorries plying inside Chennai city have planned to support the strike and will stay off the roads from Thursday .",[],0
cnc,train_05_1,0,0,cnc_train_05_1_0_0,"BJP condemns terror strikes in J & K ; , says Pak continuing with proxy war - Indian Express Press Trust Of India , Press Trust Of India : New Delhi , Thu Sep 26 2013 , 11:19 hrs BJP spokesperson Prakash Javadekar said that Pakistan land is being used to attack and conduct terror attacks in India .",[],0
cnc,train_05_2,0,0,cnc_train_05_2_0_0,"The Bharatiya Janata Party ( BJP ) on Thursday condemned the twin militant attacks in Jammu and Kashmir , saying it reflects that Pakistan is continuing with its strategy to strike at will through proxy war of terror .",[],0
cnc,train_05_3,0,0,cnc_train_05_3_0_0,"Heavily-armed militants on Thursday morning attacked a police station in Kathua and an army camp in Samba , killing eight persons , including security force personnel .",[],0
cnc,train_05_4,0,0,cnc_train_05_4_0_0,""" We condemn the twin dastardly attacks .",[],0
cnc,train_05_5,0,0,cnc_train_05_5_0_0,He was allegedly part of a mob looting shops while protests were underway in the town .,[],0
cnc,train_05_6,0,0,cnc_train_05_6_0_0,"Last week , protests started in Boitumelong township in neighbouring Bloemhof .",[],0
cnc,train_05_7,0,0,cnc_train_05_7_0_0,"On Monday , residents blocked the N12 and set alight a municipal office , community hall , houses belonging to the mayor , two councillors and two officials , and several businesses .",[],0
cnc,train_05_8,0,0,cnc_train_05_8_0_0,"By Tuesday , the protest had spilled over to Coverdale in Christiana where a community hall was torched .",[],0
cnc,train_05_9,0,0,cnc_train_05_9_0_0,Their cars were attacked and stoned .,[],0
cnc,train_05_10,0,0,cnc_train_05_10_0_0,`` At the moment residents have blocked roads in Boitumelong and we ca n't enter the township .,[],0
