index,text,label,agreement,num_votes
train_01_44,"The neighbouring State apparently relented after 500 trucks carrying vegetables , eggs , fishes and other perishable items from Andhra Pradesh were detained by BJD activists at various places in Balasore .",1,1,3
train_01_45,"��� Though after the CM-level talks , we released all the detained trucks to West Bengal , they took back all the potato-laden trucks to their State , ��� Agrawal said .",0,0.666666667,3
train_01_46,Labour Minister Mildred Oliphant intervened on Monday in an extended strike by petrol attendants and workers in the automotive industry .,0,0.666666667,3
train_01_47,"The strike began on September 9 , with Numsa demanding a double-digit percentage increase .",1,1,3
train_01_48,"About 70,000 workers were reported to be on strike .",0,0.666666667,3
train_01_49,"Protests show rising green concerns PUBLISHED : Wednesday , 04 July , 2012 , 12:00am Mass protests this week over the planned construction of a molybdenum-copper alloy plant in Shifang , Sichuan province show that environmental concerns are becoming a leading cause of social unrest .",0,0.666666667,3
train_01_50,"Authorities yesterday said they would scrap the 10.4 billion yuan ( HK $ 12.7 billion ) project , the subject of demonstrations by tens of thousands of Shifang residents .",1,0.666666667,3
train_01_51,"' Once the damage is done , it is long-lasting and not remediable . ' The massive three-day protest this week was the latest in a series of grass-roots demonstrations over polluting projects , as mainlanders have gained awareness in recent years of environmental and health concerns associated with pollution .",1,1,3
train_01_52,"Last summer , tens of thousands of people in the northeastern city of Dalian , Liaoning , marched to demand the relocation of a chemical plant .",1,1,3
train_01_53,"And in June 2007 , over 20,000 people rallied in Xiamen , a coastal city in Fujian province , to protest against plans to built a paraxylene chemical plant in the city .",1,1,3
train_01_54,"Following the Xiamen incident , the ' not in my backyard ' mentality sparked similar protests in several mainland cities , including Dalian , Guangzhou and Shantou .",1,1,3
train_01_55,Analysts say the mainland public has taken to such protests because they lack adequate channels to express their concerns about environmental risks posed by massive industrial projects .,1,0.666666667,3
train_01_56,"Ma Jun , director of the Institute of Public and Environmental Affairs in Beijing , said the Shifang protests came as a last resort for local residents to make their voices heard , as ' all other channels for public participation were ineffective ' .",1,0.666666667,3
train_01_57,"SRINAGAR : One killed , 100 injured in Valley September 01 , 2016 00:00 IST As curfew was lifted from all 10 districts , violence singed the Kashmir Valley on Wednesday , leaving a civilian dead and over 100 injured .",1,1,3
train_01_58,The house of a PDP MP was torched in south Kashmir .,1,0.666666667,3
train_01_59,Divisional Commissioner ( Kashmir ) Baseer Khan said more than 900 people attacked an Army convoy at Ladoora Rafiabad in Baramulla district .,0,0.666666667,3
train_01_60,"��� Amid stone-throwing , some rounds were fired at the convoy going to Kupwara .",0,0.666666667,3
train_01_61,"But the locals said clashes between the residents and the Army started in the morning when the latter stopped the movement of fruit trucks in Rafiabad and Sopore , asking the drivers to ply only during the shutdown period .",1,1,3
train_01_62,"��� The youth was killed at a protest against the Army ��� s action halting the vehicles , ��� alleged Mohammad Yasin Khan , head of a traders ��� body .",0,0.666666667,3
train_01_63,"Joshua Wong , the teenage activist who was one of the most recognisable faces of Hong Kong ��� s umbrella movement protests , has been found guilty of ��� illegal assembly ��� by a court in the former British colony .",0,0.666666667,3
train_01_64,The action helped launch a 79-day street occupation that was described as the greatest challenge to China ��� s Communist rulers since the 1989 Tiananmen protests .,1,0.666666667,3
train_01_65,"More violence in TN district Posted : Wed Jun 25 1997 IST RAJAPALAYAM , June 23 : In continuing violence in TN 's Kamarajar district , one person was stabbed and buses being attacked .",1,0.666666667,3
train_01_66,"Meanwhile , a peace rally , taken out on behalf of the Sarvodaya movement from Chennai , reached Kamarajar district .",0,0.666666667,3
train_01_67,ANDHRA PRADESH Constable and SI allege harassment by higher-up SEEKING JUSTICE : Reserve constable Sanyasi Sahu staging a dharna opposite the City Armed Reserve office in Visakhapatnam on Saturday .,0,0.666666667,3
train_01_68,"April 09 , 2006 00:00 IST Senior officers reportedly trying to sort out issue VISAKHAPATNAM : The Police Stadium , which also houses the headquarters of the City Armed Reserve located , witnessed a rare incident of a constable and a Sub-Inspector staging a silent protest .",0,0.666666667,3
train_01_69,"Incidentally , the officer against whom they made the allegations resumed duty on Saturday after recovering from the injuries he had suffered in the police-fishermen clashes in Gangavaram on March 27 .",0,0.666666667,3
train_01_70,Some police personnel intervened and urged them to give up their protest - but to no avail .,1,0.666666667,3
train_01_71,They poured out their woes to the reporters and photographers who reached the Police Stadium on hearing about the incident .,1,0.666666667,3
train_01_72,"Maoist Kill Local Leader in Odisha 30th December 2013 01:37 PM Suspecting him to be a police informer , Maoists have killed a local leader in Kosa Madhi ( 38 ) of Sangel village under Kalimela police station , secretary of local Panipanchyat , was kidnapped by the ultras on Friday when they triggered a blast with explosives and destroyed the bridge over river Poteru apparently to stop movement of security personnel between Kalimela and Padia .",1,1,3
train_01_73,"Madhi was produced before the ' Kangaroo Court ' and killed by the ultra for acting as a police informer , villagers alleged .",1,0.666666667,3
train_01_74,"On Friday , the Maoists had looted the house of a special police officer ( SPO ) , Lacha Madkami , one of Madhi 's relations , of the same village .",0,0.666666667,3
train_01_75,"Superintendent of police , Malkangiri , Akhileswar Singh said they have got the information about the incident and inquiry was continuing .",0,1,3
train_01_76,"Meanwhile , the four-day bandh call given by Maoists in Malkangiri and adjoining Koraput district demanding halt to police action and alleged atrocity against tribals had entered the third today affecting normal life in Maoist hinterlands including Padia , Kalimela and Motu areas .",1,0.666666667,3
train_01_77,"However , there was hardly any affect noticed in Koraput district due to the bandh , the sources said .",0,1,3
train_01_78,"Hassan : Residents protest delay in improving road September 25 , 2013 00:00 IST Residents of Belur on Monday protested the delay in repairing the main road in the town by planting banana saplings in the middle of the road .",1,1,3
train_01_79,The protesters planted the saplings in potholes to draw the attention of the officials to the poor condition of the road .,1,1,3
train_01_80,"Earlier , the protesters , led by workers of Jaya Karnataka Vedike , took out a procession and stopped the movement of vehicles for half an hour .",1,0.666666667,3
train_01_81,Sporadic violence during hartal 20th May 2009 10:23 AM THIRUVANANTHAPURAM : Sporadic violence marked the hartal on Tuesday called by Muslim organisations in protest against the police action in Cheriyathura-Beemappally areas on Sunday .,1,1,3
train_01_82,KSRTC buses were attacked at ten places .,0,0.666666667,3
train_01_83,Two bus drivers were hurt in the attacks .,1,0.666666667,3
train_01_84,Hartal supporters pelted stones at a KSRTC bus at Karamana injuring driver Babu .,1,1,3
train_01_85,"In a similar incident at Karakkamandapam , KSRTC driver V .",0,1,3
train_01_86,Hartal supporters surrounded a police station at Attakkulangara demanding that four men arrested by police for pelting stones at KSRTC buses be freed .,1,0.666666667,3
train_01_87,KSRTC buses were also attacked at a few other places including Poojappura and Balaramapuram .,0,0.666666667,3
train_01_88,"At Kallukkodu , Muttathara , hartal supporters got a taste of their own medicine .",0,0.666666667,3
train_01_89,"However , local people and the shopkeepers joined forces and pelted stones at the hartal supporters forcing them to flee .",1,0.666666667,3
train_01_90,He was seen as proactive when he disposed of the mercy petitions of 26/11 attack convict Ajmal Kasab and Parliament attack convict Afzal Guru that had triggered a controversy but his aides explain that as President he had no choice but to go by the Cabinet advice .,1,0.666666667,3
train_01_91,"During the turbulent period last year-end in the capital , the demonstrations against the rape and murder of a 23 - year-old paramedical student reached the gates of Rashtrapati Bhavan seeking his intervention .",1,0.666666667,3
train_01_92,"Although everyone is keenly aware of how the power of the internet helped foster the massive march in 2003 , for now there are hotter topics in local cyberspace .",0,0.666666667,3
train_01_93,"Management , Unions at loggerheads in KSRTC over attack on employees 07th July 2012 11:27 AM 204 attacks in 120 days !",0,0.666666667,3
train_01_94,The controversy sparked off after the Kerala State Road Transport Employees Association ( KSRTEA ) pasted stickers on KSRTC buses seeking public intervention against ��� police-goonda ��� attack on employees .,1,1,3
train_01_95,The management responded to this by issuing an order the other day seeking immediate removal of the posters .,0,0.666666667,3
train_01_96,"��� ��� They did nothing when the staff were brutally attacked by anti-social elements and police officials , ��� ��� said Jose Jacob , general secretary of the KSRTEA .",0,1,3
train_01_97,"KERALA Brewing protest Members of the Kerala Mahila Sangham , the State unit of the National Federation of Indian Women , protest against the hike in cooking gas price , in Thrissur on Thursday .",1,1,3
train_01_98,"Distributing medals and trophies to winners of the five-day event in which 702 personnel from 22 State police teams and eight Central police organisations participated , the chief minister recalled the 26/11 incidents in Mumbai to stress her point .",1,1,3
train_01_99,"Sivaji Terminus in Mumbai firing indiscriminately with an AK -47 on 26/11 , while a brave constable tried to return fire with a .303 rifle is still green .",0,0.666666667,3
train_01_100,"Demonstrators have filed for a permit to hold a rally on Saturday in Yuen Long , the district on the outskirts of Hong Kong where dozens of masked men chased and beat commuters and protesters with wooden poles and metal rods , leaving at least 45 people in hospital .",1,1,3
train_01_101,"Footage of the attack , which included a pregnant woman being hit , protesters being punched and kneed , and commuters screaming and crying while trying to shield themselves , emerged on Sunday night , fuelling further political unrest as demonstrators , opposition lawmakers and others demanded answers from authorities for failing to stop the violence .",1,1,3
train_01_102,"Max Chung , who delivered the application for a letter of no objection from the police , that is required to hold a rally , said : ��� We want to show to the public and international community that Hong Kongers , we will never surrender in front of terrorism ��� To show our solidarity and say no to terrorism , we have to stand up. ��� Chung said : ��� Yuen Long was under terrorist attack and we have no choice but to take it back. ��� The protests , principally over a controversial bill that would allow suspects to be extradited from Hong Kong to mainland China , have taken on new demands , including an investigation into police use of rubber bullets , teargas and physical violence against protesters .",0,0.666666667,3
train_01_103,Protesters are angry at the police ��� s slow response to the attack in Yuen Long and their pursuit of the case .,1,1,3
train_01_104,The violence in Yuen Long has heightened tensions and fears of further attacks .,1,0.666666667,3
train_01_105,"On Tuesday evening , unverified footage showed men in white gathering in Tuen Mun , another city near Yuen Long in the New Territories .",0,0.666666667,3
train_01_106,"Hong Kong ��� s leader , Carrie Lam , said the ��� shocking violence ��� in Yuen Long would be investigated , but devoted most of her comments to criticising protesters , who surrounded Beijing ��� s liaison office in Hong Kong and defaced the national emblem of the People ��� s Republic of China on Sunday .",0,1,3
train_01_107,"On Tuesday , a group of aviation staff called for a protest at Hong Kong airport on Friday to condemn the government and police for ��� ignoring the random attacks on citizens in Yuen Long ��� .",1,1,3
train_01_108,"In Yuen Long , Chung and other protesters are demanding the government conducts an independent investigation and officially characterises the violence as a ��� cross-border terrorist attack ��� .",0,0.666666667,3
train_01_109,"Hailey Leung , a university student who has been attending the protests this summer , said : ��� The fear of the gangs is definitely stronger than the fear of the use of violence of the police. ��� Her parents have been supportive of the protests but , since the violence in Yuen Long , they have asked her not to attend .",1,0.666666667,3
train_01_110,"Suddenly , a motley group of slogan-shouting students emerged from the dhaba .",0,0.666666667,3
train_01_111,"They exhorted us to join the protest against the recommendations of the Mandal Commission , which had been implemented a day earlier .",0,0.666666667,3
train_01_112,Thus we too joined the sloganeering .,0,1,3
train_01_113,"By the time the self-styled leaders had commandeered a few DTC buses , nearly 200 postgraduate and doctoral students had gathered at an intersection , which later became the epicentre of protests and was rechristened euphemistically as Kranti Chowk .",0,0.666666667,3
train_01_114,"Some hotheads tried to gatecrash , provoking the policemen into action �� they charged ferociously , dispersing the crowd within minutes .",1,0.666666667,3
train_01_115,"That night , Doordarshan telecast news of protests .",0,1,3
train_01_116,"Jammu : Delhi court blast accused killed in Kishtwar August 07 , 2012 00:00 IST A 2011 Delhi High Court blast accused , Amir Ali Kamal , was among two Hizb���ul���Mujahideen ( HM ) militants killed on Monday in a shootout with security forces in the mountainous Kishtwar district of Jammu and Kashmir , police said .",1,0.666666667,3
train_01_117,"As we closed in on the hideout of the militants , a fire fight began that continued for over an hour , ��� he said .",0,1,3
train_01_118,"According to reports , two militants have been shot dead in the encounter .",0,0.666666667,3
train_01_119,"��� One of them is Amir Ali Kamal , code name Akram , who was prime accused in the Delhi High Court blast , ��� the officer said .",0,1,3
train_01_120,Akram was on the radar of the National Investigation Agency ( NIA ) as he is believed to have arranged explosives and planter for the blast .,1,0.666666667,3
train_01_121,"He is an accused in the Delhi High Court blast of Sep 7 , 2011 in which at least 10 people were killed and over 70 injured .",1,0.666666667,3
train_01_122,The NIA wanted to catch Akram alive as he could provide clues in resolving the blast case .,1,1,3
train_01_123,The Kishtwar area has been in focus ever since the Delhi High Court blast as the first of the e���mails claiming responsibility for the blast emanated from here .,0,0.666666667,3
train_01_124,Two more youths were arrested later for allegedly being involved in the blast .,1,1,3
train_01_125,Modi visited the homes of all the six victims of the serial blasts which rocked Patna ��� s Gandhi Maidan and other parts of the city during his visit to address the Hunkar Rally on October 27 .,0,0.666666667,3
train_01_126,"NaMo , who had avoided visiting the victims of the 2002 riots in his own state for a long time , lost no time in burning up aviation fuel by dashing to Patna twice in one week to express condolences and score points over his rambunctious rivals .",1,1,3
train_01_127,"Now , he is charged with exploiting the grief of the terror victims of 26/10 .",0,0.666666667,3
train_01_128,"By visiting the families of the Patna blast victims , NaMo is drilling home the point that NiKu is least bothered about the personal tragedies of his people .",0,0.666666667,3
train_01_129,"In August that year , militantly aggressive Kurmis mowed down 14 Dalits in the sleepy hamlet of Belchchi in Nalanda district .",0,0.666666667,3
train_01_130,"Indira landed in Nalanda and waded into the floodwaters on an elephant to visit each Dalit family , which had lost members in the caste pogrom .",1,0.666666667,3
train_01_131,The grief list also includes the nights spent by Rahul in Dalit colonies and the visits of Manmohan Singh and Sonia Gandhi to Chhattisgarh after top Congress leaders were massacred by Naxalites .,0,0.666666667,3
train_01_132,Modiites are now reminding the Congress about the trips which Sonia and the Prime Minister made to Muzzafarnagar after 43 were killed in the worst-ever communal clashes in decades .,0,0.666666667,3
train_01_133,Bandhopadhay also said two Trinamool Congress workers were killed at Sashan in North 24 Parganas district recently .,0,0.666666667,3
train_01_134,"A car with Union ministers Mukul Roy and Sultan Ahmed was attacked allegedly by CPM cadres on Wednesday , he alleged .",0,0.666666667,3
train_01_135,"Ramanathapuram Residents protest against illegal water connections December 05 , 2017 00:00 IST Say officials at the panchayat level are colluding with locals Residents of Varavani panchayat staged a protest at the collectorate here on Monday , against illegal tapping of drinking water supplied through pipelines under the Cauvery combined water supply scheme and irregular supply of water to their villages .",1,0.666666667,3
train_01_136,"Led by A Sagayamadha , an office-bearer of the All India Farm Workers Association , the villagers , including a large number of women from the panchayat comprising six villages , staged the protest urging the district administration to immediately disconnect the illegal water connections and ensure uninterrupted water supply to them .",1,1,3
train_01_137,"US Committed to Seeking Justice on Behalf of All 26/11 Victims 05th August 2015 12:04 PM NEW YORK : The US is committed to pursuing justice on behalf of the victims of the 2008 Mumbai attack no matter how "" arduous "" the task is , a top Indian-origin American diplomat has said .",0,1,3
train_01_138,""" We have certainly reiterated our support and our commitment to India 's efforts to seek justice on behalf of the victims "" of the 26/11 attack , Assistant Secretary of State for South and Central Asian Affairs Nisha Desai Biswal told PTI when asked about the delay in bringing to justice the perpetrators of the 2008 terror attacks .",0,0.666666667,3
train_01_139,"Biswal , who had travelled to the city from Washington to speak at the Indian Consulate General 's Media-India Lecture Series yesterday , said not only were there a large number of Indian victims in the attack but there were Americans also who lost their lives .",1,0.666666667,3
train_01_140,"Given that nearly seven years have passed since the horrendous terror attacks that claimed over 160 lives and injured many others , Biswal said bringing justice for the victims in terror attacks may appear to be an arduous andlong-drawn process .",0,1,3
train_01_141,Biswal underlined that the US on its part had offered rewards for information leading to the arrest and prosecution of individuals associated with the Mumbai attack .,0,0.666666667,3
train_01_142,"Referring to the terror attack in Punjab 's Gurdaspur district on July 27 , Biswal said the US has strongly condemned and expressed its concern over the attack .",0,1,3
train_01_143,She said the US has expressed its cooperation ith Indian authorities on on any specific aspects of the incident .,0,0.666666667,3
train_01_144,"On media reports that the night vision device used by three terrorists in the Gurdaspur attack had US markings , Biswal said the US is in conversation with Indian authorities to try to ascertain and trace the origins of the equipment found .",1,1,3
train_01_145,""" We will continue to work very closely with the Indian government on those issues , "" she said , adding that it is an ongoing process and the US is working with Indian authorities to address issues of concern emanating from the incident .",1,1,3
train_01_146,"The step came after RLD workers , led by district party president Ajit Rathi , former UP minister Dharamvir Balyan and MLC Chaudhry Mushtaq , staged a dharna outside the DM 's office here yesterday and submitted a memorandum to him .",0,1,2
train_01_147,"CHENNAI : Chennai sees its first ever hunger fast against HCL April 08 , 2013 00:00 IST For the first time in Chennai , graduates denied jobs by a multi-national corporation who had recruited them from their college campuses , staged a hunger strike on Sunday .",0,0.666666667,3
train_01_148,"As many as 59 recruits who had graduated from different colleges of the State came together for the fourth time to demand answers from HCL Technologies , the company that had recruited them in 2011 .",1,1,3
train_01_149,"The recruits , at Valluvar Kottam shouted slogans including , ��� HCL lend us your ears , give us back our two years , ��� while undertaking the day-long fast .",0,0.666666667,3
train_01_150,Three Arrested in Bimbola Clash 18th June 2014 09:39 AM DHENKANAL : Three persons were arrested on Tuesday for their alleged involvement in killing of a naib sarpanch in a clash between members of two communities at Bimbola village under Dhenkanal Sadar police limits on Monday .,1,1,3
train_01_151,The naib sarpanch was killed and 17 others were seriously injured in the clash over use of a village field .,1,1,3
train_01_152,Bimbola village turned into a battle field as rival groups wielding guns took the centre stage .,1,1,3
train_01_153,The clash took place over use of the field .,1,1,3
train_01_154,Police said he was detained by group of 30 to 40 persons from the general caste on Monday morning but he managed to escape .,0,1,3
train_01_155,"However , when he was returning home in the night , Pradhan was intercepted again by them and killed .",0,0.666666667,3
train_01_156,Soon a clash ensued between supporters of Pradhan and the rival group in which 17 persons were injured .,0,0.666666667,3
train_01_157,"Ishrat Jahan , a 19 - year-old college student was killed along with three others on June 15 , 2004 allegedly by a team of Crime Branch officials on the outskirts of Ahmedabad , after intelligence inputs that a group of Lashkar terrorists have plotted to kill Gujarat Chief Minister Narendra Modi to avenge the 2002 communal riots in the state .",1,1,3
train_01_158,"Kunming railway station attack Three given death penalty over Kunming rail station attack Influenced by religious extremism , trio plotted knife rampage , court says , while a fourth defendant handed life sentence for taking part PUBLISHED : Friday , 12 September , 2014 , 12:28pm Xi Jinping urges China ��� s central Asian neighbours to help step up extremism fight 13 Sep 2014 Three people were sentenced to death by a Yunnan court for their role in the attack at a Kunming rail station that killed 31 people and injured 141 in March .",1,1,3
train_01_159,"Patigul Tohti , who was wounded and captured at the scene , was jailed for life after being convicted of taking part in the attack .",1,1,3
train_01_160,Tohtunyaz helped them to acquire more than 10 knives used in the attack .,0,0.666666667,3
train_01_161,"Two days before the attack , local police arrested Tohtunyaz , Ehet and Muhammad as they tried to illegally cross into Vietnam via Honghe county , the court said .",1,0.666666667,3
train_01_162,"They did not confess to the planned attack after their capture , and so should bear full responsibility for the loss of life , the court said .",1,0.666666667,3
train_01_163,"Despite losing contact with the three men , five other members of the group went ahead with the attack .",0,0.666666667,3
train_01_164,"Initial reports by a variety of media , some quoting witnesses , said eight people brandished knives in the Saturday , March 1 attack .",0,0.666666667,3
train_01_165,"Police announced on the Monday after the attack that three suspects had been taken into custody , which now appears to be a reference to the trio detained on February 27 .",0,0.666666667,3
train_01_166,"At least five more people will be tried over the attack , Xinhua has reported .",0,1,3
train_01_167,The government has blamed separatist forces from Xinjiang for the attack .,1,0.666666667,3
train_01_168,Mainland authorities have launched a massive crackdown against terrorism in wake of a string of violent attacks in the restive Xinjiang region and other cities on the mainland .,1,1,3
train_01_169,"During a chaotic swearing-in ceremony last month , Yau and Leung thumbed their noses at Beijing by refusing to declare their allegiance to China and carrying blue flags reading : ��� Hong Kong is not China. ��� The pair ��� s oaths are invalid and they will not be able to retake them , China ��� s rubberstamp legislature said , one day after thousands marched through the streets of Hong Kong to protest against Beijing ��� s interference .",1,0.666666667,3
train_01_170,"But many in Hong Kong complain those freedoms have been eroded in recent years , leading to nearly three months of street protests in 2014 ��� known as the umbrella revolution ��� and to the election in September this year of six politicians pushing for greater autonomy for the city .",1,1,3
train_01_171,"About 13,000 marched on Sunday to protest against China ��� s intervention , ending in clashes with police outside Beijing ��� s main presence in the city and four arrests .",1,1,3
train_01_172,Some schools which had to postpone their mid-term examinations due to the bandh have the additional task of conducting the tests before resuming the classes .,1,0.666666667,3
train_01_173,"Yes , he 's the fellow who assured his government bosses the July 1 , 2003 , protest march would draw mere thousands , not the half a million that actually turned up .",1,0.666666667,3
train_01_174,"Taxi strike impacts businesses in Soshanguve Brenda Masilela PRETORIA , November 8 ( ANA ) - Employees at the Soshanguve Plaza , south of Pretoria , arrived for work on Wednesday only to find businesses closed amid fears that the taxi strike might turn violent .",1,1,3
train_01_175,"A lot more to be done , India tells Pakistan 27th February 2009 02:04 AM COLOMBO : India on Thursday told Pakistan that it recognised what Islamabad had done so far to investigate the involvement of Pakistanis in the Mumbai attacks and curb crossborder terrorism , but a lot more remained to be done to ensure that such attacks did not recur .",1,1,3
train_01_176,"Foreign Secretary Shivshankar Menon , who discussed bilateral issues with his Pakistani counterpart Salman Bashir on the sidelines of the SAARC Foreign Secretaries meeting here , said that Islamabad would have to bring the perpetrators of the Mumbai attack to justice and give credible evidence of dismantling the terrorist infrastructure on the soil of Pakistan .",0,0.666666667,3
train_01_177,About 125 bus operators across Gauteng stopped reporting for duty two weeks ago following a dispute in mileage payment .,1,1,3
train_01_178,"Over 60,000 pupils were left stranded by the strike .",1,1,3
train_01_179,"Flash strike by guards delays suburban trains - Indian Express Express News Service , Express News Service : Fri Nov 30 2012 , 03:16 hrs Most guards on local trains abstained from work Thursday protesting "" irritable "" behaviour of the area officer at Churchgate , forcing station masters and traffic inspectors to take up their role .",1,1,3
train_01_180,"Four days ago , guard Rakesh Jha had gone on a hunger strike at Churchgate Station after he was denied leave despite applying two months back .",1,1,3
train_01_181,"A guard said , "" When Jha did not get leave till four hours before departure of his train , he hanged a poster around his neck announcing an indefinite hunger strike .",1,0.666666667,3
train_01_182,All the 417 guards in the suburban section refused to work extra hours in protest .,1,0.666666667,3
train_01_183,"The Left have been wiped out , "" Gandhi said at a rally here .",0,1,3
train_01_184,""" There is anarchy everywhere , misrule is all pervasive and there is a conspiracy of corruption , "" she told the gathering of about 30,000 people .",0,1,3
train_01_185,"She did not directly name Bhatta-Parsaul , the twin villages that have emerged as the epicentre of the agitation against land acquisition by the Uttar Pradesh government for an expressway project , but specifically mentioned the atrocities on farmers .",0,0.666666667,3
train_01_186,"Her son and Congress general secretary Rahul Gandhi has taken up the issue in a big way , staging a daylong sit-in at the village after four people , including two police personnel , were killed in clashes .",1,1,3
train_01_187,"Scores of students , teachers and women rights organisations had yesterday staged a protest outside college demanding Thampu 's resignation for shielding the accused .",1,1,3
train_01_188,"Protests in Kupwara molestation of girl over - Indian Express Agencies , Agencies : Srinagar , Thu Jul 09 2009 , 12:30 hrs Locals took to the streets in frontier district of Kupwara today demanding the arrest of a territorial army jawan , who allegedly tried to molest a young woman following which she committed suicide .",1,1,3
train_01_189,"After family members narrated the incident to their neighbours , people came on the road and held demonstrations .",1,1,3
train_01_190,"Tiruvannamalai : Cab drivers , owners take out rally May 22 , 2012 00:00 IST Tourist cab drivers and owners took out a rally here on Monday demanding to scrap lifetime tax system introduced by Tamil Nadu government .",1,1,3
train_01_191,The rally started from Kamaraj statue and proceeded through important roads of the town before culminating in front of Revenue Divisional Office .,0,0.666666667,3
train_01_192,"Tiruvannamalai District Tourist Car , Van Dirvers-Owners Welfare Association that organised the rally insisted that old tax system should continue .",0,0.666666667,3
train_01_193,At the end of the rally they submitted a memorandum to Revenue Divisional Officer V. Bupathi .,0,1,3
train_01_194,"3 Cong workers killed on phase-IV eve - Indian Express Kolkata , Mon Jul 22 2013 , 01:36 hrs On the eve of the fourth phase of panchayat elections , widespread incidents of violence led to the death of three Congress workers on Sunday .",1,1,3
train_01_195,Police said two Congress workers �� Nurmohhamad Sheikh and Ahad Ali �� were killed after being hit by crude bombs late Saturday night at Kapasdanga in Murshidabad district .,1,1,3
train_01_196,TMC workers have been accused of leading the attacks .,0,0.666666667,3
train_01_197,"There were reports of skirmishes and clashes , including stone pelting , in the area in which two policemen were injured .",1,0.666666667,3
train_01_198,"Another Congress worker , Repon Sheikh , was killed at Bharatpur in the same district during a clash between rival party supporters , the police said .",1,0.666666667,3
train_01_199,"Speaking to a TV news channel , Chief Minister Mamata Banerjee shrugged off the allegations that Trinamool cadres were behind the killing of the Congress workers .",0,1,3
train_01_200,"Accusing the CPM of instigating the violence , she said the deaths were result of clashes between the Congress and the Marxists .",1,0.666666667,3
train_01_201,But Congress MP and Union minister from Murshidabad Adhir Chowdhury blamed the Trinamool for the violence .,0,1,3
train_01_202,""" He alleged that the police did act to prevent such incidents despite the party giving them inputs about the violence beforehand .",0,0.666666667,3
train_01_203,""" The miscreants , who were earlier with the CPM and have recently joined the TMC , are responsible for the violence , "" Chowdhury said .",0,0.666666667,3
train_01_204,Beijing launched a campaign to ' educate ' Tibetan monks and nuns after unrest rocked Tibetan-populated areas in March 2008 .,1,1,3
train_01_205,"The taxi strike that left commuters stranded in Johannesburg was expected to also disrupt matric pupils writing exams on Monday , the Gauteng education department said .",1,0.666666667,3
train_01_206,`` We have been told of a possible one-day strike that has already affected Soweto .,0,0.666666667,3
train_01_207,"Earlier , the Johannesburg metro police said the strike was expected to also disrupt the Reya Vaya bus service .",1,0.666666667,3
train_01_208,It was not immediately clear what triggered the strike .,0,0.666666667,3
train_01_209,The SA National Taxi Council said it did not call for the strike .,0,1,3
train_01_210,"`` We do not know about the strike , if we called for a strike we could have informed commuters , '' said president Philip Taaibosch .",1,1,3
train_01_211,"Sena legislators protest against Yedyurappa 01st April 2010 10:08 PM MUMBAI : Shiv Sena workers , including some legislators , today staged demonstrations against Karnataka Chief Minister B S Yeddyurappa here , protesting the ' forcible installation ' of a Kannadiga mayor in Marathi-dominated Belgaum city .",1,0.666666667,3
train_01_212,"The Sena members staged a protest at Gateway of India , adjacent to Taj hotel where the Karnataka CM was put up .",0,0.666666667,3
train_01_213,"The protesters shouted slogans against the Karnataka CM , demanding that Belgaum , along with Marathi speaking areas in that state , be merged with Maharashtra .",1,1,3
train_01_214,"Yesterday , over 50 Karnataka Rakshana Vedike ( KRV ) activists were taken into custody when they allegedly tried to attack some members of Maharashtra Ekikaran Samithi ( MES ) and corporators of Belgaum City Corporation .",1,0.666666667,3
train_01_215,"Thousands of demonstrators marched in Hong Kong on Saturday , facing the threat of arrest and increasingly severe warnings from Beijing .",0,1,3
train_01_216,"Protesters clad head to toe in black , carrying umbrellas and orange helmets , deviated from the route approved by police and took over a major road of the normally busy shopping district of Mongkok .",0,0.666666667,3
train_01_217,"One group held a black banner with the words : ��� The police have overstepped ��� , while others chanted for the release of protesters who have been arrested over the last two months of demonstrations .",0,0.666666667,3
train_01_218,"Protesters distributed protective gear such as face masks , in the event of clashes with police , who have used teargas on demonstrators .",0,0.666666667,3
train_01_219,The previously banned march was sanctioned by the police at the last minute and is one of several protests this weekend in Hong Kong .,0,1,3
train_01_220,"As the city enters its ninth consecutive week of protests , the movement shows few signs of abating , as public anger at the government spreads to more parts of Hong Kong society .",1,0.666666667,3
train_01_221,"Thousands of civil servants , medical workers and staff from the city ��� s finance sector rallied on Thursday and Friday , while further protests were planned through the weekend .",0,0.666666667,3
train_01_222,"The protests , which began over a proposal to allow extradition to China , pose the most serious challenge to China ��� s authority over the city since 1997 , when it was returned from British to Chinese control .",1,0.666666667,3
train_01_223,"In recent days , Beijing has ramped up its condemnation of the protests , which it describes as ��� riots ��� , and has accused the US and other western powers of instigating the unrest to hurt China .",0,0.666666667,3
train_01_224,"On Thursday , Chen Daoxiang , the head of the Chinese army garrison in Hong Kong , said the military was ��� determined to protect [ the ] national sovereignty ��� of Hong Kong and would help put down the ��� intolerable ��� unrest if requested .",1,0.666666667,3
train_01_225,"Hong Kong police on Thursday also charged 44 people linked to the protests with ��� rioting ��� , a crime that carries a maximum penalty of 10 years in prison .",1,0.666666667,3
train_01_226,On online forums there were claims that police decided to allow the previously banned protest in Mongkok in order to surround demonstrators and arrest them en masse .,1,0.666666667,3
train_01_227,"��� If peaceful marches that disrupt the road for an afternoon or so don ��� t work , maybe it spills over to blockading more roads , maybe for long .",1,1,3
train_01_228,The statement condemned authorities for turning ��� a deaf ear to peaceful protests from a wide section society ��� and threatened more actions .,0,1,3
