index,text,label
cnc_train_04_313_0_0,""" Be good citizens and contribute to the development and pay property tax because it is the most affordable tax imposed ever and we all should pay it , "" Ashu told Newsline when asked why he was absent from the protest staged by the Congress at the MC headquarters on Monday .",0
cnc_train_04_314_0_0,"Indirectly pointing the finger at Congress district president Pawan Dewan and his supporters , he said , "" People sitting on dharna need to understand that property tax imposed by government is genuine and there is a need to adjust .",0
cnc_train_04_315_0_0,"However , Congress district president Pawan Dewan , a close aide of Ludhiana MP Manish Tewari , along with MLAs Rakesh Pandey and Surinder Dawar staged protest at the MC headquarters .",0
cnc_train_04_316_0_0,"Dewan told Newsline that the "" protest will now continue at ward level and from next week onwards every ward will be sensitised against property tax and high charges of regularisation impsed by government "" .",0
cnc_train_04_318_0_0,"Following this , the Caste Hindu youths ( Kallar ) allegedly attacked an Arunthathiyar community member P Pandi Kumar , a sweeper , while he was on his way to Nagamalai Pudukottai .",0
cnc_train_04_320_0_0,"Even after the police booked case against 13 Caste Hindus in connection with this incident on Sunday , they allegedly did not stop their assault against Arunthathiyar community members .",0
cnc_train_04_321_0_0,On the same night a group of caste Hindus allegedly damaged the electricity metre and other equipment in a common bathroom provided for Arunthathiyars outside the village .,0
cnc_train_04_323_0_0,"The strike has led losses worth Rs 10,000 crore per day to different stakeholders .",1
cnc_train_05_0_0_0,"Meanwhile , more than 5,000 oil tanker lorries plying inside Chennai city have planned to support the strike and will stay off the roads from Thursday .",1
cnc_train_05_2_0_0,"The Bharatiya Janata Party ( BJP ) on Thursday condemned the twin militant attacks in Jammu and Kashmir , saying it reflects that Pakistan is continuing with its strategy to strike at will through proxy war of terror .",0
cnc_train_05_4_0_0,""" We condemn the twin dastardly attacks .",0
cnc_train_05_5_0_0,He was allegedly part of a mob looting shops while protests were underway in the town .,0
cnc_train_05_6_0_0,"Last week , protests started in Boitumelong township in neighbouring Bloemhof .",0
cnc_train_05_7_0_0,"On Monday , residents blocked the N12 and set alight a municipal office , community hall , houses belonging to the mayor , two councillors and two officials , and several businesses .",0
cnc_train_05_8_0_0,"By Tuesday , the protest had spilled over to Coverdale in Christiana where a community hall was torched .",0
cnc_train_05_9_0_0,Their cars were attacked and stoned .,0
cnc_train_05_10_0_0,At the moment residents have blocked roads in Boitumelong and we ca n't enter the township .,1
cnc_train_05_11_0_0,"Delivering the valedictory address of the 119th Maramon Convention at Maramon near Kozhenchery here on Sunday , Joseph Mar Thoma said the people who are participating in the agitation against the airport are actually natives of distant places , including Malabar and Thiruvananthapuram .",0
cnc_train_05_14_0_0,TDP student wing leaders took out a procession and burnt effigies of Maharashtra Chief Minister Ashok Chavan 's at Punjagutta graveyard in Hyderabad .,0
cnc_train_05_15_0_0,Protests were held across Andhra Pradesh criticising police action on Naidu and his supporters .,1
cnc_train_05_16_0_0,"While Singhdeo sat on a dharna in the Well in protest , Congress and other BJP members rushed into the Well shouting slogans .",0
cnc_train_05_20_0_0,"Popcru members carried placards which read : `` Away with level three salaries for 20 years , '' and `` Away with slavery packages '' .",0
cnc_train_05_21_0_0,The protesters were wearing red and yellow T-shirts and singing ANC songs .,0
cnc_train_05_22_0_0,They were expected to march to the police provincial headquarters in Durban .,0
cnc_train_05_23_0_0,"It has also sought a judicial inquiry in the entire case , soon after a group of men in lawyers ' robes were seen thrashing students and journalists in the nearby Patiala House court complex yesterday .",1
cnc_train_05_27_0_0,The march was intercepted at the Khairatabad Crossroads and the marchers were taken into preventive custody .,0
cnc_train_05_28_0_0,They started performing pujas in front of the police station and shouted Jai Sri Ram .,0
cnc_train_05_29_0_0,"Late in the night , BJP state president G Kishan Reddy also joined the protest .",0
cnc_train_05_30_0_0,The protest was continuing till reports last came in,0
cnc_train_05_31_0_0,"`` A number of comrades have been arrested in Pietermaritzburg who are accused of having been involved directly or indirectly in the killing of comrades , including the murder of comrade Musawenkosi Mchunu .",1
cnc_train_05_32_0_0,"Mchunu , an ANC activist and former councillor , was shot dead in May while turning into his driveway in the kwaPata area of Pietermaritzburg .",0
cnc_train_05_34_0_0,About 500 minibus taxis drove at very slow speed from the R104 corridor ( Tlhabane road ) into town .,0
cnc_train_05_35_0_0,They stopped at the intersection of Beneden and OR Tambo Drive near the taxi rank before drove off into the city .,0
cnc_train_05_36_0_0,Those leading the march on foot waved white placards with various messages of solidarity with women .,0
cnc_train_05_37_0_0,Police were monitoring the march .,0
cnc_train_05_38_0_0,A police helicopter circled above as the protest march reached town .,0
cnc_train_05_39_0_0,"Despite the march being peaceful , most of the businesses in the inner city were closed .",1
cnc_train_05_42_0_0,RDSC has held numerous agitations for restoration of night movement of trains .,1
cnc_train_05_43_0_0,Residents also stoned police vehicles .,0
cnc_train_05_45_0_0,Mr. Bommai visited Savanur on Wednesday along with officials and other elected representatives and asked the Deputy Commissioner to inquire into the circumstances that forced the community members to stage such a protest .,1
cnc_train_05_46_0_0,The Minister had earlier met the people who had staged the bizarre protest in front of the Savanur municipality on Tuesday and assured them that they would n't be forced to move out of their houses .,0
cnc_train_05_47_0_0,Mr. Bommai later told presspersons that whoever was responsible for forcing the protestors to stage such a protest would be dealt with sternly .,1
cnc_train_05_50_0_0,The activists who shouted the slogan ‘ VSDP zindabad ’ advanced towards the Chief Minister when he began his address .,0
cnc_train_05_51_0_0,Outside court his supporters were protesting calling for the court to released him together with all charged with him .,1
cnc_train_05_52_0_0,His supporters chanted and waved placards calling for state agencies not to be used in political matters .,1
cnc_train_05_53_0_0,"`` Free Napoleon and six others now , '' read one placard and another read : `` Stop police brutality '' .",0
cnc_train_05_58_0_0,"The police action came against a breakaway group of protesters , some of whom had forced their way into the legislative council building and vandalised its main chamber .",0
cnc_train_05_60_0_0,Protesters had for hours been repeatedly striking reinforced glass walls with a metal trolley and poles as hundreds of others watched on .,0
cnc_train_05_61_0_0,Once inside they threw chairs and tore down and defaced portraits of past lawmakers .,0
cnc_train_05_62_0_0,"After the protesters were dispersed , images of the vandalised building were broadcast .",0
cnc_train_05_63_0_0,More than 50 people were reportedly taken to hospital for treatment after various protests throughout the day .,0
cnc_train_05_64_0_0,"“ I don ’ t know whether this would work , but what other channels are there to make Carrie Lam listen to us ? ” said a male protester outside the legislative council building , who declined to be named .",0
cnc_train_05_66_0_0,Local TV footage showed police officers armed with non-lethal weaponry in other parts of the government complex as the protesters broke in .,0
cnc_train_05_67_0_0,"“ The movement at large is peaceful , but some young people are overwhelmed by a strong sense of helplessness and they ’ re emotionally charged. ” While a small splinter group was causing trouble at the legislature , 550,000 people marched peacefully through downtown Hong Kong without any scenes of violence or chaos .",0
cnc_train_05_70_0_0,"Speaking beside Lam , police chief Stephen Lo said : “ Protesters ’ violent acts have far exceeded the bottom line of peaceful expressions of demands. ” A joint statement from 41 pro-government lawmakers condemned what they described as “ extremely radical and violent acts ” , such as the occupying of roads and vandalism of the council building .",0
cnc_train_05_73_0_0,"The protesters have mostly been orderly , obeying traffic laws , cleaning up after themselves and allowing ambulances to pass even when tens of thousands are gathered .",0
cnc_train_05_75_0_0,"In her speech , Lam referred to the protests , saying they had made her realise “ the need to grasp public sentiments accurately ” .",1
cnc_train_05_76_0_0,"A miner , who was not speaking English , showed Association of Mineworkers and Construction Union ( Amcu ) leader Joseph Mathunjwa areas where striking mine workers were shot by police .",0
cnc_train_05_77_0_0,Some reports since the event have suggested that several miners were shot dead among rocks a distance from where the police clashed with workers .,0
cnc_train_05_79_0_0,None—who ‘ shoot from the lip and the hip ’ at the same time and come out both barrels blazing whenever the tattered ‘ secular fabric ’ appears ( to them ) endangered—had the courage to even whisper that this time it may have been the work of the ‘ lunatic fringe ’ of miscreants belonging to some other creed .,0
cnc_train_05_80_0_0,"If what happened in Malda was a trivial incident , why was so much trouble taken to keep the BJP and CPI(M) fact-finding team out from ‘ ground zero ’ ?",0
cnc_train_05_81_0_0,The burnt-down police station was repaired and given a fresh coat of paint overnight .,1
cnc_train_05_82_0_0,Terrorist attack on the Pathankot airbase exposed another chink in our media armour .,1
cnc_train_05_83_0_0,The Pathankot incident too exposed how far the malignant cancer of corruption has spread .,1
cnc_train_05_85_0_0,"The unruly mob turned violent and set two police jeeps , a mini-bus , four two-wheelers and a TASMAC outlet on fire .",1
cnc_train_05_86_0_0,The windshields of several government and private buses and an ambulance were damaged in the stone-pelting incident .,1
cnc_train_05_87_0_0,Some protestors also ransacked two private hospitals in the vicinity and attacked the Ambur Town Station .,0
cnc_train_05_88_0_0,"The protestors , however , split up into small groups and hid themselves on top of some houses in Nellikollai , Housing Board and Pudumannai areas and pelted stones indiscriminately at policemen .",0
cnc_train_05_90_0_0,"As many as 38 police personnel , including women police , sustained injuries in the clash .",1
cnc_train_05_92_0_0,They withdrew the protest after the revenue and police officials assured them that they would release the persons not involved in the clash .,1
cnc_train_05_94_0_0,"Meanwhile , a `` high level '' meeting between NUM and Goldfields Limited was underway on Wednesday afternoon to discuss the incident .",1
cnc_train_05_95_0_0,"The number four shaft was closed on Tuesday night when violence erupted at a meeting attended by about 750 people , leading to the deaths .",1
cnc_train_05_96_0_0,Police said that they had clashed over the election of a new branch committee and the two were beaten to death with sticks and knobkerries .,1
cnc_train_05_97_0_0,"The main suspect in a series of parcel bombings in southern China was killed in one of the blasts , according to local police .",1
cnc_train_05_99_0_0,"On Thursday , another explosion struck a residential area in the city of Liuzhou , a day after the first series of blasts at a number of locations including shopping malls , hospitals and government buildings .",0
cnc_train_05_100_0_0,"The explosions occurred as China gears up for the start of Golden Week , a seven-day national holiday , with millions of people travelling across the country and massing in public spaces .",0
cnc_train_05_103_0_0,"Only a few days before he died , Qian received anonymous death threats for organising groups to block trucks going to the Lingang Industrial Area since December 17 , according to a villager too frightened to be named .",1
cnc_train_05_104_0_0,"' He refused a two million ( HK $ 2.34 million ) yuan bribe and pretty girls offered by authorities who wanted him to stop petitioning , ' said another villager .",1
cnc_train_05_105_0_0,"According to one villager , officials have frozen that money to prevent villagers funding a journey to Beijing to continue their petitioning .",1
cnc_train_05_106_0_0,"On New Year 's Day , seven days after Qian 's death , thousands of residents of surrounding villages gathered to mourn but were stopped by hundreds of police .",1
cnc_train_05_107_0_0,"According to two witnesses , some of the crowd threw stones and police detained at least 10 people .",0
cnc_train_05_109_0_0,"Militants Explode Bomb on Rail Track in Assam 21st November 2015 05:22 PM TEZPUR : Militants exploded a bomb on the Rangya–Rangapara rail track near Merabil Garia village in Assam 's Udalguri district and planted another on the same railway track at Rowta , a police official said today .",0
cnc_train_05_110_0_0,"The blast occurred on the railway track last night about eight km south of Mazbat damaging a reinforced concrete cement ( RCC ) line sleeper , IGP L R Bishnoi said .",0
cnc_train_05_112_0_0,"At the blast site , the letter pad of militant outfit United Gorkha Peoples Organisation ( UGPO ) was found and investigations are on , Bishnoi said .",0
cnc_train_05_113_0_0,"There is no information about the involvement of the NDFB(S) underground group in the blast , he added .",0
cnc_train_05_114_0_0,"Another bomb was recovered on the same railway track this morning at Rowta in the district during investigations by police , Bishnoi said .",0
cnc_train_05_115_0_0,"VISAKHAPATNAM : YSR Congress bandh partial September 01 , 2012 00:00 IST The bandh organised by YSR Congress in protest against the unscheduled power-cuts was partial and peaceful in the city on Friday .",1
cnc_train_05_121_0_0,Contentious issue The Greater Hyderabad Cab and Bus Operators Association went on strike demanding exemption from payment of Value Added Tax ( VAT ) with retrospective effect from 2003 .,1
cnc_train_05_122_0_0,Passengers to the Shamshabad airport did not have much of a problem as some radio cab operators did not participate in the strike and they made brisk business .,1
cnc_train_05_123_0_0,"Irate cab drivers also damaged three vehicles at Tarnaka , Habsiguda , Chandrayangutta and Shamshabad airport early on Thursday for ferrying passengers .",1
cnc_train_05_124_0_0,We will continue our strike till we get an assurance from the Government .,1
cnc_train_05_125_0_0,"The strike has hit those in the IT and ITES sectors hard , ” said association president N. K. Sultania .",0
cnc_train_05_127_0_0,Violence erupted on Tuesday when the Democratic Alliance showed support for the subsidy by marching to Cosatu 's headquarters in Johannesburg .,1
cnc_train_05_128_0_0,"A petition started by a Chinese student demanding an investigation into the case has so far garnered more than 170,000 signatures .",1
cnc_train_05_129_0_0,"Blood is visible on his face and body , ” the petition stated .",0
cnc_train_05_131_0_0,"According to A. Neelakantan , husband of panchayat president Dhanapackiyam , who also led the protest , the shop was shifted from a secluded place to the current premises on Sivan Koil Street , 22 days ago .",0
cnc_train_05_132_0_0,"When we locked the shop ourselves , Revenue officials rushed to the spot and promised to take action .",1
cnc_train_05_134_0_0,"The demonstrators , led by the University of Witwatersrand 's EFF Student Command branch , sang revolutionary songs outside the court precinct .",0
cnc_train_05_135_0_0,They vowed to keep demonstrating until Khanyile was released on bail .,1
cnc_train_05_136_0_0,He has been accused of using a slingshot during the # FeesMustFall protests in Durban and was arrested during running battles with police on September 27 last year .,1
cnc_train_05_138_0_0,NLC strike to go on despite MK appeal 26th October 2010 06:13 PM CHENNAI : The 36 - day strike by contract workers of Neyveli Lignite Corp ( NLC ) is set to continue despite the request to resume work by Tamil Nadu Chief Minister M. Karunanidhi Tuesday .,0
cnc_train_05_139_0_0,The trade unions requested Karunanidhi to urge the central government to take necessary action to help end the strike .,1
cnc_train_05_140_0_0,"At a meeting with the striking unions , Karunanidhi cited the increase in daily wages by Rs .40 , washing allowance by Rs .15 to Rs .25 and 8.33 percent bonus plus Rs .500 special payment while asking them to return to work .",0
cnc_train_05_141_0_0,"The unions argued that withdrawing the strike based on assurance "" without any concrete gains is a difficult proposition "" .",1
cnc_train_05_142_0_0,The contract workers struck work Sep 19 .,0
cnc_train_05_143_0_0,Other unions have continued their protest .,0
cnc_train_05_145_0_0,"As around 1,000 advocates gathered at the Mysore Bank Circle around 11.30 am , senior police officers tried to persuade them to withdraw the protest .",1
cnc_train_05_148_0_0,They then decided to call off the protest as the police had ceded to their demand .,1
cnc_train_05_150_0_0,The protest went on for more than two hours and shops on the highway were shut during that time .,0
cnc_train_05_151_0_0,"Nelamangala MLA Dr K Srinivasamurthy , MLC E Krishnappa and other leaders took part in the protest led by Bande Math seer Basavalinga Swamiji .",0
cnc_train_05_152_0_0,Juveniles in Cape Town 's Pollsmoor prison awaiting trial barricaded themselves into their cells on Wednesday to protest a clampdown on smoking .,1
cnc_train_05_153_0_0,"Some of the youths decided they were not satisfied with this , and on Wednesday morning barricaded the doors of their cells , he said .",1
cnc_train_05_156_0_0,"The 10,000 - strong agitating teachers did not take classes to protest the "" negative conditions "" in the regulation after a call by the Federation of Central University Teachers ' Associations ( FEDCUTA ) .",1
cnc_train_05_158_0_0,"It may be recalled that SPO Raju , an exservicemen participated in Kargil war , who was on duty at Gandhi Bhavan had received severe burns when the MRPS activists had set fire to the Congress party office on February 28 .",1
cnc_train_05_159_0_0,"In all , three persons who included two MRPS workers died in the incident due to burns .",1
cnc_train_05_160_0_0,The agitating activists attacked the ruling party office to register their protest against the delay in categorisation of SCs .,1
cnc_train_05_161_0_0,"Leave relief and rehab to state governments 23rd May 2011 10:45 PM T he link between the centre ’ s regrettable decision to pay compensation to the victims of the disturbances in UP ’ s Bhatta-Parsaul area , and Rahul Gandhi ’ s attempt to score partisan points from the episode , is too stark to be missed .",0
cnc_train_05_164_0_0,During service delivery protests three people died .,0
cnc_train_05_165_0_0,"Two protestors were shot dead , allegedly by police , on Monday during a service delivery protest .",1
cnc_train_05_166_0_0,Colonel Sabata Mokgwabone said the protests ended on Thursday .,0
cnc_train_05_168_0_0,Hundreds of students along with parents took out a rally demanding action against the principal Chengal Raju and in-charge of the survey department Ramana Reddy .,1
cnc_train_05_171_0_0,"He said incidents of protest affected voting stations in areas including Mahikeng and Marikana in North West ; Malamulelele , Musina , Mogalakwena , and Northhampton , in Limpopo ; Bushbuckridge in Mpumalanaga ; Khayelitsha in the Western Cape ; Denver , George Koch , and Orange Farm in Gauteng ; Ethekwini and Jozini in KwaZulu-Natal ; Nelson Mandela Bay , Butterworth , and OR Tambo in the Eastern Cape ; Pampierstad in the Northern Cape ; and Maluti-a-Phofung in the Free State .",1
cnc_train_05_174_0_0,"“ In the wake of increased attacks on the minorities , the recent happenings in Orissa is causing great concern , ” the statement said .",1
cnc_train_05_175_0_0,"As per reports from Orissa , Dr. Alathara said , several people had been injured and houses and institutions run by Christian missionaries burnt in the incidents on Tuesday .",0
cnc_train_05_177_0_0,"The incident took place around noon in Gaya district 's Uchla village near Sherghati , about 100 km from here , when Maoists blew up a patrolling vehicle of the Roshanganj police station .",1
cnc_train_05_178_0_0,"Six police personnel and a villager were killed , Deputy Inspector General ( DIG ) , Magadh range , N.H. Khan told reporters .",0
cnc_train_05_179_0_0,The guerrillas also looted weapons of the policemen killed .,0
cnc_train_05_181_0_0,Traffic was held up for an hour following rasta roko by students who were literally dragged away by police and SRP personnel and whisked away to Azad Maidan police station in police vans .,1
cnc_train_05_183_0_0,Kopane handed over a memorandum to the municipality demanding answers as to why Matlakeng residents were struggling to access water daily .,1
cnc_train_05_184_0_0,An official received the memorandum on the municipality 's behalf .,0
cnc_train_05_186_0_0,"The Bhim Army and other Dalit groups were refused permission to organise a rally against atrocities on May 9 sparking off violence and vandalism , with several vehicles and buses burnt .",1
cnc_train_05_187_0_0,The police charged Mr. Chandrashekhar with instigating violence on May 9 under various IPC sections .,1
cnc_train_05_190_0_0,“ All that the spokesperson for the state has to say is that it is a ' minor issue ' .,0
cnc_train_05_192_0_0,"In wake of the recent attacks on the African nationals , External Affairs Minister Sushma Swaraj is set to meet African students today to assure them of their safety and security in India .",1
cnc_train_05_193_0_0,"The Indian Government had yesterday assured the family members of African national Masunda Oliver , who was brutally killed in the national capital , that speedy trial would take place in the case and all the three accused would be prosecuted as per law of the land .",0
cnc_train_05_195_0_0,Five people were arrested by the Delhi Police in connection with the four attack incidents on the African nationals on Sunday .,1
cnc_train_05_196_0_0,The African nationals had sustained minor injuries in the attack that took place in South Delhi 's Mehrauli area on Friday .,0
cnc_train_05_197_0_0,"On Sunday , Swaraj spoke to Rajnath Singh and Delhi Lieutenant Governor Najeeb Jung about the attacks and said she was assured that the culprits would soon be arrested .",0
cnc_train_05_201_0_0,"As the popular uprising against the law thrust Hong Kong into the spotlight , much of the attention focused on how it could erode the city ’ s civil liberties and put dissidents at risk .",1
cnc_train_05_202_0_0,But those who turned out on the streets were not only worried about freedom of speech and religion .,0
cnc_train_05_203_0_0,Among the signs at recent protests was one that read “ First : Canadians Kovrig and Spavor .,0
cnc_train_05_204_0_0,"“ Three times , the residents in the region had blocked the soil-laden lorries , but , it did not have any impact .",0
cnc_train_05_205_0_0,"They also had organised a human chain protest , recently to draw public attention on the issue  .",1
cnc_train_05_207_0_0,"Leaders of BJP , CPI(M) and CPI were participating in ' Sankalp Diwas ' ( Resolution Day ) organised by ' Confederation of All India Traders ' .",0
cnc_train_05_208_0_0,"Addressing the protest , senior BJP leader Murli Manohar Joshi said the struggle against FDI is not restricted to one section of society and it has become common people 's fight .",0
cnc_train_05_210_0_0,Classes at all the Tshwane University of Technology 's ( TUT ) campuses were suspended following student protests on Tuesday .,1
cnc_train_05_211_0_0,"Students have been protesting against academic and financial exclusion , registration and residences since Monday last week .",1
cnc_train_05_212_0_0,They handed over a memorandum of grievances to the university 's management on Monday and gave it three days to respond .,0
cnc_train_05_213_0_0,Durban University of Technology ( DUT ) students went on strike early this month which led to the institution being closed for over a week .,1
cnc_train_05_214_0_0,This was after the Student Representative Council and management clashed over how to deal with rising student debt .,1
cnc_train_05_216_0_0,Eskom technicians were allegedly chased away by protesting masses when they tried to respond to the troubled substation .,1
cnc_train_05_220_0_0,The SABC reported on Tuesday night that looting had intensified in Mabopane as more and more shops were being vandalized .,1
cnc_train_05_221_0_0,"`` Mabopane residents have started looting foreign owned shops and other stores including PEP and Barnetts , '' journalist Tshepiso Moche ? tweeted .",0
cnc_train_05_222_0_0,"Earlier in the day , Mr. Nath flagged off a rally at Purasawalkam in which 300 students participated .",0
cnc_train_05_223_0_0,"Residents of Ravensmead on the Cape Flats staged a protest on Saturday against plans to accommodate victims of the Joe Slovo shack fire , SABC radio news reported .",1
cnc_train_05_224_0_0,They protested on the grounds of the Tygerberg hospital against the City 's plan to relocate those affected by the fire to a vacant building on hospital premises .,1
cnc_train_05_225_0_0,A memorandum of demands was handed over by the residents ' committee to officials representing mayor Nomaindia Mfeketo .,0
cnc_train_05_226_0_0,"The image used in the advert was taken from a protest in Bekkersdal where the police had to restore public order , he said .",0
cnc_train_05_229_0_0,"The city has 60,000 autorickshaws , of which around 4,000 remained off the roads .",0
cnc_train_05_230_0_0,The bandh took a nasty turn in the afternoon when enforcers dragged passengers out of autos whose drivers had not joined the strike .,1
cnc_train_05_231_0_0,""" I had to walk half the distance after some people forcibly stopped the auto I was travelling in , "" said a commuter .",1
cnc_train_05_232_0_0,The bandh was led by Nana Kshirsagar 's Maharashtra Rickshaw Sena .,0
cnc_train_05_233_0_0,"Datta Gule 's auto union , affiliated to the Maharashtra Navnirman Sena , also participated in the strike .",0
cnc_train_05_234_0_0,Most unions did not support the strike .,0
cnc_train_05_235_0_0,""" The strike has been called by a section .",0
cnc_train_05_237_0_0,"If the police drive continues , we will have to go on a strike on Monday , "" Kshirsagar said .",1
cnc_train_05_238_0_0,"Today 's Paper Jharkhand village group clash claims 8 lives September 20 , 2006 00:00 IST GRIEF-STRICKEN : Family member of a tribal victim who died in a clash on Monday evening at the Tetratoli village , near Kurkura Bazar in Gumla district of Jharkhand on Tuesday .",0
cnc_train_05_241_0_0,"Two others were lynched by a mob , which suspected them of being supporters of the group .",1
cnc_train_05_243_0_0,Three houses were torched in the incident .,0
cnc_train_05_245_0_0,"All doctors in government hospitals , dispensaries , primary health centres and resident doctors of all six medical colleges are on strike since December 21 , demaning a pay hike and time-bound promotions .",1
cnc_train_05_246_0_0,"On Friday , private doctors and medical teachers also stopped work for four and two hours respectively in support of the protesting government doctors .",1
cnc_train_05_247_0_0,"All Rajasthan Doctors ' Association handed over resignations of 5,000 doctors Friday .",0
cnc_train_05_248_0_0,""" Several other doctors in different districts have also forwarded their resignation to respective district collectors , "" said vice-president of the association Mahesh Sharma .",0
cnc_train_05_249_0_0,"Around 30,000 truck drivers countrywide began striking for better pay on Tuesday .",1
cnc_train_05_250_0_0,Several incidents of violence and intimidation severely affected the distribution of goods and foodstuffs to shops and depots .,1
cnc_train_05_251_0_0,RFEA chief executive Nico Badenhorst said the strike was costing the country R100 million a day .,1
cnc_train_05_252_0_0,"On Tuesday , 29 truckers were arrested in the Johannesburg city centre after violent clashes with the police .",1
cnc_train_05_254_0_0,Wednesday 's demonstration was the second one organised with the help of the Bharatiya Vidyarti Sena ( BVS ) .,1
cnc_train_05_255_0_0,One was held earlier this month .,0
cnc_train_05_256_0_0,NIA 's chargesheet leaves crime branch red-faced 26th December 2011 02:32 PM NEW DELHI : Mumbai Police 's elite Crime Branch 's probe into the role of Fahim Ansari and Sabbauddin Ahmed in the conspiracy behind 26/11 finds no mention in the exhaustive charge sheet filed by NIA regarding the role of Pakistani-American LeT terrorist David Headley in the Mumbai attack .,0
cnc_train_05_257_0_0,"The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details reconnaissance activities carried out by 50 - year-old Headley of the targets attacked by Lashker-e-Taiba(LeT) terrorists on November 26 , 2008 that left 166 people dead .",1
cnc_train_05_259_0_0,"Former Commissioner of Mumbai Police Hasan Gafoor and the then in-charge of the Crime Branch , Rakesh Maria , who is at present head of Anti Terror Squad , had repeatedly claimed that Ansari and Ahmed had carried out reconnaissance of various targets attacked by Lashkar terrorists on November 26 , 2008 .",0
cnc_train_05_260_0_0,"In its revision petition , the Crime Branch had again claimed that Ansari and Ahmed had played a role in providing details to to the Pakistan-based terror outfit about the targets attacked by terrorists on November 26 .",0
cnc_train_05_261_0_0,"The investigation agency has gone into the role of Headley and eight others including founder of Lashker Hafiz Saeed , mastermind of 26/11 Zaki-ur-Rehman Lakhvi and two serving Pakistani Army officials .",0
cnc_train_05_262_0_0,"The statement of Headley , who was recruited by Lashker , to the US authorities and NIA before a magistrate , which forms as one of the annexures of the charge sheet , talks about his role in carrying out the survey of the locations attacked by the terrorists on 26/11 .",0
cnc_train_05_264_0_0,"The NIA has given details about how every target attacked by LeT terrorists was scouted by Headley , who is at present in a Chicago jail . .",0
cnc_train_05_266_0_0,AIADMK functionary Rajagopal was attacked with crude bombs by an unidentified gang on January 28 while he was travelling on a motorbike .,0
cnc_train_05_267_0_0,"Though he escaped the impact of the bombs , the gang chased and hacked him to death in full view of the public .",0
cnc_train_05_268_0_0,"Subsequently , the police arrested six persons in connection with the murder and eight others turned themselves in .",1
cnc_train_05_269_0_0,"However , on Friday , Rajagopalan ’ s wife Jaya , also an AIADMK functionary , alleged that except one person , none of those arrested were actually involved in the murder .",0
cnc_train_05_270_0_0,About 50 relatives of Rajagopalan put up a shed and began a hunger strike at around 9 am at the spot where Rajagopalan was hacked .,0
cnc_train_05_271_0_0,The protest continued until 12.30 pm .,0
cnc_train_05_272_0_0,Police officers arrived on the spot and promised action and convinced Jaya to stop the protest .,1
cnc_train_05_273_0_0,"She named seven persons , including several panchayat presidents in and around Chengalpattu , as the masterminds behind Rajagopalan ’ s murder .",0
cnc_train_05_274_0_0,Heavy police presence was seen in the area due to the protest .,1
cnc_train_05_277_0_0,"Reacting to the news , Hardik Patel , the face of Patel quota stir , called it "" failure "" of the government .",0
cnc_train_05_278_0_0,It was bound to be rejected .  Hardik maintained Patels would continue their agitation in support of their demands .,1
cnc_train_05_279_0_0,"Police were keeping watch on Princess informal settlement in Roodepoort on the West Rand on Monday , following protests there last week .",1
cnc_train_05_280_0_0,"The protests started on Tuesday , with residents demanding better service delivery and housing .",1
cnc_train_05_281_0_0,"Broken glass , rocks , a broken traffic light and other debris were scattered on Albertina Sisulu Road during the protests .",1
cnc_train_05_282_0_0,Police and metro police warned motorists to stay away from the area last week as protesters were throwing stones at passing vehicles .,1
cnc_train_05_285_0_0,They instantly responded by shouting a firm “ no ” .,0
cnc_train_05_286_0_0,"Soon after he addressed the gathering , District Collector B. Janardhan Reddy arrived at the venue and received the memorandum from him and promised to forward it to the State government .",0
cnc_train_05_289_0_0,"However , as the JCBs started bringing down structures at Ammavarpet , a few persons pelted stones on the police personnel .",1
cnc_train_05_290_0_0,More than 700 people also signed an online petition for the government to step in with extra funding .,1
cnc_train_05_296_0_0,"There are 432 apartments here with around 2,000 residents .  Emotions ran high as citizens and activists raised slogans against Sobha on Saturday .",1
cnc_train_05_297_0_0,"Kavitha Reddy , an activist and a local resident , said the protest was a message to all builders that encroachment is not acceptable .",0
cnc_train_05_298_0_0,Many schoolchildren were seen protesting along with their parents .,0
cnc_train_05_299_0_0,Telangana Rastra Samiti ( TRS ) on Thursday condemned arrests of Telangana protagonists from Adilabad district to foil the ‘ Million March ' .,1
cnc_train_05_300_0_0,The party maintained that government should shoulder the responsibility for the violent incidents related with the agitation .,0
cnc_train_05_301_0_0,Addressing a press conference TRS leader B. Goverdhan Reddy and others said the march was a success despite the hurdles created by the government .,1
cnc_train_05_302_0_0,"Meanwhile , pro-Telangana activists under the banner of Telangana Joint Action Committee formed a human chain and took the oath .",0
cnc_train_05_303_0_0,"In all , about 150 activists proceeding towards Hyderabad were detained by police on Thursday morning .",0
cnc_train_05_305_0_0,"Irked over the arrests , the protestors staged dharna .",1
cnc_train_05_308_0_0,"According to reports around 4,000 -5,000 Telangana activists from the district participated in the march hoodwinking the police .",0
cnc_train_05_310_0_0,People remained glued to the television boxes watching the incidents that unfolded during the march .,0
cnc_train_05_312_0_0,"Several pro-Telangana activists were arrested in Choutuppal , Bhongir and Miryalguda , where the Telugu Desam Party extended support to the agitation .",0
cnc_train_05_313_0_0,"The agitators staged ‘ rasto roko ' demonstrations at Veligonda , Nakrekal , Choutuppal and Bhongir towns in the district .",0
