,causal_text_w_pairs,corpus,doc_id,sent_id,eg_id,index,text,num_rs
1394,"['<ARG1>Three guerillas were killed</ARG1> in <ARG0>There is a gunfight in Kashmir</ARG0> 15th July 2011 09:42 AM SRINAGAR : Three separatist guerrillas have been killed Friday in the ongoing gunfight between terrorists and security forces in Jammu and Kashmir , the army said .', '<ARG1>Three guerillas were killed</ARG1> in <ARG0>A gunfight in Kashmir</ARG0> 15th July 2011 09:42 AM SRINAGAR : Three separatist guerrillas have been killed Friday in the ongoing gunfight between terrorists and security forces in Jammu and Kashmir , the army said .', '<ARG1>The guerillas were killed</ARG1> in <ARG0>There is a gunfight in Kashmir</ARG0> 15th July 2011 09:42 AM SRINAGAR : Three separatist guerrillas have been killed Friday in the ongoing gunfight between terrorists and security forces in Jammu and Kashmir , the army said .', '<ARG1>The guerillas were killed</ARG1> in <ARG0>A gunfight in Kashmir</ARG0> 15th July 2011 09:42 AM SRINAGAR : Three separatist guerrillas have been killed Friday in the ongoing gunfight between terrorists and security forces in Jammu and Kashmir , the army said .']",0,0,0,0,0,0,0
1395,"['Three LeT guerrillas killed in Kashmir gunfight 15th July 2011 09:42 AM SRINAGAR : <ARG1>Three guerillas were killed on Friday</ARG1> in the <ARG0>security forces and terrorists are engaged in a gunfight</ARG0> , the army said .', 'Three LeT guerrillas killed in Kashmir gunfight 15th July 2011 09:42 AM SRINAGAR : <ARG1>Three guerillas were killed on Friday</ARG1> in the <ARG0>security forces are engaged in a gunfight with terrorists</ARG0> , the army said .', 'Three LeT guerrillas killed in Kashmir gunfight 15th July 2011 09:42 AM SRINAGAR : <ARG1>Three rebels were killed on Friday</ARG1> in the <ARG0>security forces and terrorists are engaged in a gunfight</ARG0> , the army said .', 'Three LeT guerrillas killed in Kashmir gunfight 15th July 2011 09:42 AM SRINAGAR : <ARG1>Three rebels were killed on Friday</ARG1> in the <ARG0>security forces are engaged in a gunfight with terrorists</ARG0> , the army said .']",0,0,0,0,0,0,0
1396,"[""KARNATAKA Gulbarga city observes near-total bandh Joining hands : <ARG1>The members of the groups are at the rally</ARG1> <ARG0>the former minister was in support</ARG0> , who is leading the pourakarmikas ' agitation , in Gulbarga on Friday ."", ""KARNATAKA Gulbarga city observes near-total bandh Joining hands : <ARG1>The members of the groups are at the rally</ARG1> <ARG0>the former minister is in support</ARG0> , who is leading the pourakarmikas ' agitation , in Gulbarga on Friday ."", ""KARNATAKA Gulbarga city observes near-total bandh Joining hands : <ARG1>Several members of a group are outside</ARG1> <ARG0>the former minister was in support</ARG0> , who is leading the pourakarmikas ' agitation , in Gulbarga on Friday ."", ""KARNATAKA Gulbarga city observes near-total bandh Joining hands : <ARG1>Several members of a group are outside</ARG1> <ARG0>the former minister is in support</ARG0> , who is leading the pourakarmikas ' agitation , in Gulbarga on Friday .""]",0,0,0,0,0,0,0
1397,"['<ARG1>The venue was emptied and they were kicked out</ARG1> when <ARG0>some slogans were raised against the chief minister</ARG0> who inaugurated the two-day job mela organised by the Greater Hyderabad Municipal Corporation ( GHMC ) .', '<ARG1>The venue was emptied and they were kicked out</ARG1> when <ARG0>slogans were raised against the chief minister</ARG0> who inaugurated the two-day job mela organised by the Greater Hyderabad Municipal Corporation ( GHMC ) .', '<ARG1>The venue was emptied and they were thrown out</ARG1> when <ARG0>some slogans were raised against the chief minister</ARG0> who inaugurated the two-day job mela organised by the Greater Hyderabad Municipal Corporation ( GHMC ) .', '<ARG1>The venue was emptied and they were thrown out</ARG1> when <ARG0>slogans were raised against the chief minister</ARG0> who inaugurated the two-day job mela organised by the Greater Hyderabad Municipal Corporation ( GHMC ) .']",0,0,0,0,0,0,0
1398,"['BJP protests dumping of fly ash in Haliyal 02nd May 2009 03:56 AM HALIYAL : <ARG1>The unit protested</ARG1> <ARG0>there is a report that flies are being dumped on a number of fields in the vicinity of haliyal</ARG0> .', 'BJP protests dumping of fly ash in Haliyal 02nd May 2009 03:56 AM HALIYAL : <ARG1>The unit protested</ARG1> <ARG0>there is a report that flies are being dumped on a number of fields near haliyal</ARG0> .', 'BJP protests dumping of fly ash in Haliyal 02nd May 2009 03:56 AM HALIYAL : <ARG1>The unit of the saffron party protested</ARG1> <ARG0>there is a report that flies are being dumped on a number of fields in the vicinity of haliyal</ARG0> .', 'BJP protests dumping of fly ash in Haliyal 02nd May 2009 03:56 AM HALIYAL : <ARG1>The unit of the saffron party protested</ARG1> <ARG0>there is a report that flies are being dumped on a number of fields near haliyal</ARG0> .']",0,0,0,0,0,0,0
1399,"['<ARG1>An officer of the law who was not quoted</ARG1> <SIG0>on the ground that</SIG0> <ARG0>investigations are still going on</ARG0> on , told The Hindu that whether the ULFA denied it or not , the police suspected the twin blasts to be the handiwork of the militant outfit .', '<ARG1>An officer of the law who was not quoted</ARG1> <SIG0>on the ground that</SIG0> <ARG0>the investigations are still going on</ARG0> on , told The Hindu that whether the ULFA denied it or not , the police suspected the twin blasts to be the handiwork of the militant outfit .', '<ARG1>The senior officer of the police refused to speak to the media</ARG1> <SIG0>on the ground that</SIG0> <ARG0>investigations are still going on</ARG0> on , told The Hindu that whether the ULFA denied it or not , the police suspected the twin blasts to be the handiwork of the militant outfit .', '<ARG1>The senior officer of the police refused to speak to the media</ARG1> <SIG0>on the ground that</SIG0> <ARG0>the investigations are still going on</ARG0> on , told The Hindu that whether the ULFA denied it or not , the police suspected the twin blasts to be the handiwork of the militant outfit .']",0,0,0,0,0,0,0
1400,"['A senior police officer , who declined to be quoted on the ground that investigations were still on , told The Hindu that whether the ULFA denied it or not , the police suspected <ARG0>the blasts are twin</ARG0> <SIG0>to be the handiwork</SIG0> of <ARG1>the outfit is militant</ARG1> .', 'A senior police officer , who declined to be quoted on the ground that investigations were still on , told The Hindu that whether the ULFA denied it or not , the police suspected <ARG0>the blasts happen at the same time</ARG0> <SIG0>to be the handiwork</SIG0> of <ARG1>the outfit is militant</ARG1> .', 'A senior police officer , who declined to be quoted on the ground that investigations were still on , told The Hindu that whether the ULFA denied it or not , the police suspected <ARG0>the blasts are twin</ARG0> <SIG0>to be the handiwork</SIG0> of <ARG1>the outfit is a militant one</ARG1> .', 'A senior police officer , who declined to be quoted on the ground that investigations were still on , told The Hindu that whether the ULFA denied it or not , the police suspected <ARG0>the blasts happen at the same time</ARG0> <SIG0>to be the handiwork</SIG0> of <ARG1>the outfit is a militant one</ARG1> .']",0,0,0,0,0,0,0
1401,"['HYDERABAD : Schools , colleges closed today July 19 , 2010 00:00 IST <ARG1>A holiday has been announced by the management of schools</ARG1> <SIG0>due to</SIG0> <ARG0>on Monday, there will be a State Wide Bandh</ARG0> .', 'HYDERABAD : Schools , colleges closed today July 19 , 2010 00:00 IST <ARG1>A holiday has been announced by the management of schools</ARG1> <SIG0>due to</SIG0> <ARG0>on Monday, there will be a Statewide Bandh</ARG0> .', 'HYDERABAD : Schools , colleges closed today July 19 , 2010 00:00 IST <ARG1>A holiday has been announced for Monday by the management of schools</ARG1> <SIG0>due to</SIG0> <ARG0>on Monday, there will be a State Wide Bandh</ARG0> .', 'HYDERABAD : Schools , colleges closed today July 19 , 2010 00:00 IST <ARG1>A holiday has been announced for Monday by the management of schools</ARG1> <SIG0>due to</SIG0> <ARG0>on Monday, there will be a Statewide Bandh</ARG0> .']",0,0,0,0,0,0,0
1402,"[""Congress Workers Stage ' Rail Roko ' in Maharashtra Against Train Fare Hike 25th June 2014 12:36 PM MUMBAI : <ARG1>There was a protest by congress workers in Maharashtra today</ARG1> , <ARG0>protest the hike in train fares</ARG0> ."", ""Congress Workers Stage ' Rail Roko ' in Maharashtra Against Train Fare Hike 25th June 2014 12:36 PM MUMBAI : <ARG1>There was a protest by congress workers in Maharashtra today</ARG1> , <ARG0>protest the increase in train fares</ARG0> ."", ""Congress Workers Stage ' Rail Roko ' in Maharashtra Against Train Fare Hike 25th June 2014 12:36 PM MUMBAI : <ARG1>There was a protest today by congress workers in Maharashtra, but they did not hold a rally in Mumbai</ARG1> , <ARG0>protest the hike in train fares</ARG0> ."", ""Congress Workers Stage ' Rail Roko ' in Maharashtra Against Train Fare Hike 25th June 2014 12:36 PM MUMBAI : <ARG1>There was a protest today by congress workers in Maharashtra, but they did not hold a rally in Mumbai</ARG1> , <ARG0>protest the increase in train fares</ARG0> .""]",0,0,0,0,0,0,0
1403,"['<ARG1>There was a police raid in the middle of the night on May 6</ARG1> , <ARG0>on the same day that he took part in the private discussion about the slaughter, a well-known human Rights Lawyer helped organize a demonstration</ARG0> .', '<ARG1>There was a police raid in the middle of the night on May 6</ARG1> , <ARG0>on the same day that he took part in the private discussion about the slaughter, a human Rights Lawyer helped organize a demonstration</ARG0> .', '<ARG1>There was a police raid in Beijing early in the morning of May 6</ARG1> , <ARG0>on the same day that he took part in the private discussion about the slaughter, a well-known human Rights Lawyer helped organize a demonstration</ARG0> .', '<ARG1>There was a police raid in Beijing early in the morning of May 6</ARG1> , <ARG0>on the same day that he took part in the private discussion about the slaughter, a human Rights Lawyer helped organize a demonstration</ARG0> .']",0,0,0,0,0,0,0
1404,"[""Their ages range from 19 to 30 years , <ARG1>they were taken into custody</ARG1> <SIG0>in connection with</SIG0> <ARG0>there were attacks on police officers on the campus</ARG0> , '' said police spokeswoman Brigadier Sally de Beer ."", ""Their ages range from 19 to 30 years , <ARG1>they were taken into custody</ARG1> <SIG0>in connection with</SIG0> <ARG0>there were attacks on police members on the campus</ARG0> , '' said police spokeswoman Brigadier Sally de Beer ."", ""Their ages range from 19 to 30 years , <ARG1>they have been arrested</ARG1> <SIG0>in connection with</SIG0> <ARG0>there were attacks on police officers on the campus</ARG0> , '' said police spokeswoman Brigadier Sally de Beer ."", ""Their ages range from 19 to 30 years , <ARG1>they have been arrested</ARG1> <SIG0>in connection with</SIG0> <ARG0>there were attacks on police members on the campus</ARG0> , '' said police spokeswoman Brigadier Sally de Beer .""]",0,0,0,0,0,0,0
1405,"['When <ARG1>the outfits protested</ARG1> <ARG0>those who damaged the idols were demanded to be arrested</ARG0> , commotion prevailed after the agitators tried to chase a person accusing him of trying to videograph or photograph the agitators .', 'When <ARG1>the outfits protested</ARG1> <ARG0>the idol was damaged and the people who were involved need to be arrested</ARG0> , commotion prevailed after the agitators tried to chase a person accusing him of trying to videograph or photograph the agitators .', 'When <ARG1>the Hindu groups protested</ARG1> <ARG0>those who damaged the idols were demanded to be arrested</ARG0> , commotion prevailed after the agitators tried to chase a person accusing him of trying to videograph or photograph the agitators .', 'When <ARG1>the Hindu groups protested</ARG1> <ARG0>the idol was damaged and the people who were involved need to be arrested</ARG0> , commotion prevailed after the agitators tried to chase a person accusing him of trying to videograph or photograph the agitators .']",0,0,0,0,0,0,0
1406,"['When the Hindu outfits staged a protest demanding the arrest of those involved in the damage to the idol , <ARG1>there was a commotion</ARG1> after the <ARG0>a person was chased by a group of people</ARG0> accusing him of trying to videograph or photograph the agitators .', 'When the Hindu outfits staged a protest demanding the arrest of those involved in the damage to the idol , <ARG1>there was a commotion</ARG1> after the <ARG0>agitators were trying to get in the way of the person</ARG0> accusing him of trying to videograph or photograph the agitators .', 'When the Hindu outfits staged a protest demanding the arrest of those involved in the damage to the idol , <ARG1>there was commotion</ARG1> after the <ARG0>a person was chased by a group of people</ARG0> accusing him of trying to videograph or photograph the agitators .', 'When the Hindu outfits staged a protest demanding the arrest of those involved in the damage to the idol , <ARG1>there was commotion</ARG1> after the <ARG0>agitators were trying to get in the way of the person</ARG0> accusing him of trying to videograph or photograph the agitators .']",0,0,0,0,0,0,0
1407,"['When the Hindu outfits staged a protest demanding the arrest of those involved in the damage to the idol , commotion prevailed after the <ARG1>a person was chased by a group of people</ARG1> <ARG0>he was accused of attempting to take a photo or video of the people</ARG0> .', 'When the Hindu outfits staged a protest demanding the arrest of those involved in the damage to the idol , commotion prevailed after the <ARG1>a person was chased by a group of people</ARG1> <ARG0>he was accused of attempting to take a photo or video of the protesters</ARG0> .', 'When the Hindu outfits staged a protest demanding the arrest of those involved in the damage to the idol , commotion prevailed after the <ARG1>agitators were trying to get in the way of the person</ARG1> <ARG0>he was accused of attempting to take a photo or video of the people</ARG0> .', 'When the Hindu outfits staged a protest demanding the arrest of those involved in the damage to the idol , commotion prevailed after the <ARG1>agitators were trying to get in the way of the person</ARG1> <ARG0>he was accused of attempting to take a photo or video of the protesters</ARG0> .']",0,0,0,0,0,0,0
1408,"['Though the management led by Registrar K. Pochanna promised to resolve their problems on Wednesday , <ARG1>the students did not end their protest</ARG1> <SIG0>saying that</SIG0> <ARG0>the management did not keep their promise</ARG0> .', ""Though the management led by Registrar K. Pochanna promised to resolve their problems on Wednesday , <ARG1>the students did not end their protest</ARG1> <SIG0>saying that</SIG0> <ARG0>the management didn't keep their promise</ARG0> ."", 'Though the management led by Registrar K. Pochanna promised to resolve their problems on Wednesday , <ARG1>the students were protesting</ARG1> <SIG0>saying that</SIG0> <ARG0>the management did not keep their promise</ARG0> .', ""Though the management led by Registrar K. Pochanna promised to resolve their problems on Wednesday , <ARG1>the students were protesting</ARG1> <SIG0>saying that</SIG0> <ARG0>the management didn't keep their promise</ARG0> .""]",0,0,0,0,0,0,0
1409,"['Recent years have seen <ARG1>radicals use cars</ARG1> <ARG0>in May of last year, a bomb went off at a market in Uruqi, China, one of a number of attacks on the country</ARG0> .', 'Recent years have seen <ARG1>radicals use cars</ARG1> <ARG0>in May of last year, a bomb went off at a market in Uruqi, China, one of a number of attacks there</ARG0> .', 'Recent years have seen <ARG1>the radicals use cars</ARG1> <ARG0>in May of last year, a bomb went off at a market in Uruqi, China, one of a number of attacks on the country</ARG0> .', 'Recent years have seen <ARG1>the radicals use cars</ARG1> <ARG0>in May of last year, a bomb went off at a market in Uruqi, China, one of a number of attacks there</ARG0> .']",0,0,0,0,0,0,0
1410,"['The protests throughout June have been largely peaceful , but on 12 June , <ARG1>the scene became violent</ARG1> when <ARG0>police used a variety of methods to break up the crowds, including use of force, and protesters throwing objects at them</ARG0> .', 'The protests throughout June have been largely peaceful , but on 12 June , <ARG1>the scene became violent</ARG1> when <ARG0>police used a variety of methods to break up the crowds, including use of force, and protesters throwing objects at police</ARG0> .', 'The protests throughout June have been largely peaceful , but on 12 June , <ARG1>the scene got violent</ARG1> when <ARG0>police used a variety of methods to break up the crowds, including use of force, and protesters throwing objects at them</ARG0> .', 'The protests throughout June have been largely peaceful , but on 12 June , <ARG1>the scene got violent</ARG1> when <ARG0>police used a variety of methods to break up the crowds, including use of force, and protesters throwing objects at police</ARG0> .']",0,0,0,0,0,0,0
1411,"['The protests throughout June have been largely peaceful , but on 12 June , the scene turned violent when <ARG1>police used a variety of weapons</ARG1> <ARG0>crowds can be dispersed</ARG0> and some protesters threw objects back at the police .', 'The protests throughout June have been largely peaceful , but on 12 June , the scene turned violent when <ARG1>police used a variety of weapons</ARG1> <ARG0>crowds are dispersed</ARG0> and some protesters threw objects back at the police .', 'The protests throughout June have been largely peaceful , but on 12 June , the scene turned violent when <ARG1>police used a lot of things</ARG1> <ARG0>crowds can be dispersed</ARG0> and some protesters threw objects back at the police .', 'The protests throughout June have been largely peaceful , but on 12 June , the scene turned violent when <ARG1>police used a lot of things</ARG1> <ARG0>crowds are dispersed</ARG0> and some protesters threw objects back at the police .']",0,0,0,0,0,0,0
1412,"['The protests throughout June have been largely peaceful , but on 12 June , the scene turned violent when <ARG0>police used force to break up crowds</ARG0> and <ARG1>some protesters have objects in their hands</ARG1> .', 'The protests throughout June have been largely peaceful , but on 12 June , the scene turned violent when <ARG0>police used a variety of methods to break up the crowds</ARG0> and <ARG1>some protesters have objects in their hands</ARG1> .', 'The protests throughout June have been largely peaceful , but on 12 June , the scene turned violent when <ARG0>police used force to break up crowds</ARG0> and <ARG1>protesters threw things at police</ARG1> .', 'The protests throughout June have been largely peaceful , but on 12 June , the scene turned violent when <ARG0>police used a variety of methods to break up the crowds</ARG0> and <ARG1>protesters threw things at police</ARG1> .']",0,0,0,0,0,0,0
1413,"[""Mining for trouble <ARG1>Yesterday was the last day of operations at Sino gold Mining's White mountain mine</ARG1> <SIG0>as</SIG0> <ARG0>farmers are blocking the road</ARG0> ."", ""Mining for trouble <ARG1>Yesterday was the last day of operations at Sino gold Mining's White mountain mine</ARG1> <SIG0>as</SIG0> <ARG0>farmers are protesting the road</ARG0> ."", ""Mining for trouble <ARG1>Yesterday was the last day of operations at Sino gold mining's White mountain mine</ARG1> <SIG0>as</SIG0> <ARG0>farmers are blocking the road</ARG0> ."", ""Mining for trouble <ARG1>Yesterday was the last day of operations at Sino gold mining's White mountain mine</ARG1> <SIG0>as</SIG0> <ARG0>farmers are protesting the road</ARG0> .""]",0,0,0,0,0,0,0
1414,"['Mining for trouble <ARG1>Last week it was announced that Sino gold Mining was forming a partnership</ARG1> <ARG0>expansion of exploration is planned near the white mountain mine</ARG0> , had to halt operations yesterday as protesting farmers blocked the main access road .', 'Mining for trouble <ARG1>Last week it was announced that Sino gold Mining was forming a partnership</ARG1> <ARG0>expansion of exploration will take place near the white mountain mine</ARG0> , had to halt operations yesterday as protesting farmers blocked the main access road .', 'Mining for trouble <ARG1>Last week it was announced that Sino gold Mining had formed a partnership</ARG1> <ARG0>expansion of exploration is planned near the white mountain mine</ARG0> , had to halt operations yesterday as protesting farmers blocked the main access road .', 'Mining for trouble <ARG1>Last week it was announced that Sino gold Mining had formed a partnership</ARG1> <ARG0>expansion of exploration will take place near the white mountain mine</ARG0> , had to halt operations yesterday as protesting farmers blocked the main access road .']",0,0,0,0,0,0,0
1415,"['Yousuf Staff Reporter <ARG1>It was difficult to find alternative transportation</ARG1> <SIG0>due to</SIG0> <ARG0>cab operators are on strike</ARG0> ; autorickshaws too join stir today HYDERABAD : It was an altogether different day for employees working in the IT and BPO companies on Thursday .', 'Yousuf Staff Reporter <ARG1>It was difficult to find alternative transportation</ARG1> <SIG0>due to</SIG0> <ARG0>cab operators went on strike</ARG0> ; autorickshaws too join stir today HYDERABAD : It was an altogether different day for employees working in the IT and BPO companies on Thursday .', 'Yousuf Staff Reporter <ARG1>It was forced to find alternative transportation</ARG1> <SIG0>due to</SIG0> <ARG0>cab operators are on strike</ARG0> ; autorickshaws too join stir today HYDERABAD : It was an altogether different day for employees working in the IT and BPO companies on Thursday .', 'Yousuf Staff Reporter <ARG1>It was forced to find alternative transportation</ARG1> <SIG0>due to</SIG0> <ARG0>cab operators went on strike</ARG0> ; autorickshaws too join stir today HYDERABAD : It was an altogether different day for employees working in the IT and BPO companies on Thursday .']",0,0,0,0,0,0,0
1416,"['The police had said that it has sufficient circumstantial evidence and phone records to prove that Shahzad was present in the Jamia Nagar flat and <ARG0>was one of the people who fired</ARG0> <SIG0>leading to</SIG0> <ARG1>the inspector died</ARG1> .', 'The police had said that it has sufficient circumstantial evidence and phone records to prove that Shahzad was present in the Jamia Nagar flat and <ARG0>he was one of the people who shot at police</ARG0> <SIG0>leading to</SIG0> <ARG1>the inspector died</ARG1> .', 'The police had said that it has sufficient circumstantial evidence and phone records to prove that Shahzad was present in the Jamia Nagar flat and <ARG0>was one of the people who fired</ARG0> <SIG0>leading to</SIG0> <ARG1>the inspector was dead</ARG1> .', 'The police had said that it has sufficient circumstantial evidence and phone records to prove that Shahzad was present in the Jamia Nagar flat and <ARG0>he was one of the people who shot at police</ARG0> <SIG0>leading to</SIG0> <ARG1>the inspector was dead</ARG1> .']",0,0,0,0,0,0,0
1417,"['<ARG1>For a number of days, protests took place inTamil Nadu</ARG1> , with <ARG0>the Centre is being demanded to take strong stands against genocide against ethnicTamils</ARG0> .', '<ARG1>For a number of days, protests took place inTamil Nadu</ARG1> , with <ARG0>the Centre is being demanded to take strong stands against the genocide of the ethnicTamils</ARG0> .', '<ARG1>Protests took place inTamil Nadu for a long period of time</ARG1> , with <ARG0>the Centre is being demanded to take strong stands against genocide against ethnicTamils</ARG0> .', '<ARG1>Protests took place inTamil Nadu for a long period of time</ARG1> , with <ARG0>the Centre is being demanded to take strong stands against the genocide of the ethnicTamils</ARG0> .']",0,0,0,0,0,0,0
1418,"['<ARG1>The police used tear gas to break up the crowds</ARG1> after <ARG0>the Legislative Council building was attacked by protesters and the flag of the former British colony was raised</ARG0> .', '<ARG1>The police used tear gas to break up the crowds</ARG1> after <ARG0>the Legislative Council building was attacked by protesters and a flag was raised</ARG0> .', '<ARG1>Police used tear gas to break up the crowds</ARG1> after <ARG0>the Legislative Council building was attacked by protesters and the flag of the former British colony was raised</ARG0> .', '<ARG1>Police used tear gas to break up the crowds</ARG1> after <ARG0>the Legislative Council building was attacked by protesters and a flag was raised</ARG0> .']",0,0,0,0,0,0,0
1419,"['Sporadic violence during hartal 20th May 2009 10:23 AM THIRUVANANTHAPURAM : <ARG1>There was violence called for by the Muslim groups</ARG1> in <ARG0>there is a protest</ARG0> against the police action in Cheriyathura-Beemappally areas on Sunday .', 'Sporadic violence during hartal 20th May 2009 10:23 AM THIRUVANANTHAPURAM : <ARG1>There was sporadic violence called for by the Muslim groups</ARG1> in <ARG0>there is a protest</ARG0> against the police action in Cheriyathura-Beemappally areas on Sunday .']",0,0,0,0,0,0,0
1420,"['Sporadic violence during hartal 20th May 2009 10:23 AM THIRUVANANTHAPURAM : Sporadic violence marked the hartal on Tuesday called by Muslim organisations in <ARG1>there is a protest</ARG1> <ARG0>there were police actions against people in the area</ARG0> .', 'Sporadic violence during hartal 20th May 2009 10:23 AM THIRUVANANTHAPURAM : Sporadic violence marked the hartal on Tuesday called by Muslim organisations in <ARG1>there is a protest</ARG1> <ARG0>there were police actions in the areas</ARG0> .']",0,0,0,0,0,0,0
1421,"['<ARG1>The members of the civil force demonstrated</ARG1> <ARG0>it is against the law to drive if you have drugs in your system</ARG0> , as Chief Secretary Henry Tang Ying-yen took part in a prize-giving at a dragon boat race in Sha Tin .', '<ARG1>The members of the civil force demonstrated</ARG1> <ARG0>stricter legislation is needed to prosecute drivers who use drugs</ARG0> , as Chief Secretary Henry Tang Ying-yen took part in a prize-giving at a dragon boat race in Sha Tin .', '<ARG1>The members of the civil force demonstrated their skills</ARG1> <ARG0>it is against the law to drive if you have drugs in your system</ARG0> , as Chief Secretary Henry Tang Ying-yen took part in a prize-giving at a dragon boat race in Sha Tin .', '<ARG1>The members of the civil force demonstrated their skills</ARG1> <ARG0>stricter legislation is needed to prosecute drivers who use drugs</ARG0> , as Chief Secretary Henry Tang Ying-yen took part in a prize-giving at a dragon boat race in Sha Tin .']",0,0,0,0,0,0,0
1422,"['<ARG0>It\'s not a good idea to raise the issue at the level of the local community</ARG0> and <SIG0>hence</SIG0> , <ARG1>we are going to hold a rally in Had Apsar rather than in Shivaji Nagar</ARG1> , "" he said adding a few groups are outside Collector office supporting Hazare \'s stir .', '<ARG0>It\'s not a good idea to involve the local community in the campaign</ARG0> and <SIG0>hence</SIG0> , <ARG1>we are going to hold a rally in Had Apsar rather than in Shivaji Nagar</ARG1> , "" he said adding a few groups are outside Collector office supporting Hazare \'s stir .', '<ARG0>It\'s not a good idea to raise the issue at the level of the local community</ARG0> and <SIG0>hence</SIG0> , <ARG1>we are going to hold the rally in Had Apsar rather than in Shivaji Nagar</ARG1> , "" he said adding a few groups are outside Collector office supporting Hazare \'s stir .', '<ARG0>It\'s not a good idea to involve the local community in the campaign</ARG0> and <SIG0>hence</SIG0> , <ARG1>we are going to hold the rally in Had Apsar rather than in Shivaji Nagar</ARG1> , "" he said adding a few groups are outside Collector office supporting Hazare \'s stir .']",0,0,0,0,0,0,0
1423,"['It is neccessary to take up the agitation at a local level and hence , we will hold rally at Hadapsar instead of coming all the way to Shivajinagar , "" he said adding <ARG1>there are groups outside the office</ARG1> <ARG0>supporting the stir</ARG0> .', 'It is neccessary to take up the agitation at a local level and hence , we will hold rally at Hadapsar instead of coming all the way to Shivajinagar , "" he said adding <ARG1>there are groups outside the office</ARG1> <ARG0>supporting the stir</ARG0> .', 'It is neccessary to take up the agitation at a local level and hence , we will hold rally at Hadapsar instead of coming all the way to Shivajinagar , "" he said adding <ARG1>there are people outside the office</ARG1> <ARG0>supporting the stir</ARG0> .', 'It is neccessary to take up the agitation at a local level and hence , we will hold rally at Hadapsar instead of coming all the way to Shivajinagar , "" he said adding <ARG1>there are people outside the office</ARG1> <ARG0>supporting the stir</ARG0> .']",0,0,0,0,0,0,0
1424,"['<ARG0>In the past year, at least nine Right to Information (RTI) activists were killed and several were targeted for violence</ARG0> <SIG0>forcing</SIG0> <ARG1>they could be offered protection under their category</ARG1> .', '<ARG0>In the past year, at least nine Right to Information (RTI) activists were killed and several others were attacked</ARG0> <SIG0>forcing</SIG0> <ARG1>they could be offered protection under their category</ARG1> .', '<ARG0>In the past year, at least nine Right to Information (RTI) activists were killed and several were targeted for violence</ARG0> <SIG0>forcing</SIG0> <ARG1>they may be offered protection under their category</ARG1> .', '<ARG0>In the past year, at least nine Right to Information (RTI) activists were killed and several others were attacked</ARG0> <SIG0>forcing</SIG0> <ARG1>they may be offered protection under their category</ARG1> .']",0,0,0,0,0,0,0
1425,"[""<ARG1>the man who hadn't visited the people of his state since the riots of 2002 didn't take long to burn up the fuel</ARG1> <SIG0>by</SIG0> <ARG0>in a single week, he visited Patna two times and scored points against his rivals</ARG0> ."", ""<ARG1>the man who hadn't visited the people of his state since the riots of 2002 didn't take long to burn up the fuel</ARG1> <SIG0>by</SIG0> <ARG0>he visited Patna two times in a week in order to get points against his rivals</ARG0> ."", ""<ARG1>the man who hadn't visited the people of his state since the riots of 2002 didn't waste any time burning fuel</ARG1> <SIG0>by</SIG0> <ARG0>in a single week, he visited Patna two times and scored points against his rivals</ARG0> ."", ""<ARG1>the man who hadn't visited the people of his state since the riots of 2002 didn't waste any time burning fuel</ARG1> <SIG0>by</SIG0> <ARG0>he visited Patna two times in a week in order to get points against his rivals</ARG0> .""]",0,0,0,0,0,0,0
1426,"[""\ufeffNaMo , who had avoided visiting the victims of the 2002 riots in his own state for a long time , lost no time in burning up aviation fuel by <ARG1>it's been a week since I've visited Patna</ARG1> <ARG0>he expressed his sympathies and scored points against his rivals</ARG0> ."", ""\ufeffNaMo , who had avoided visiting the victims of the 2002 riots in his own state for a long time , lost no time in burning up aviation fuel by <ARG1>it's been a week since I've visited Patna</ARG1> <ARG0>he expresses his sympathies and points to his rivals</ARG0> ."", ""\ufeffNaMo , who had avoided visiting the victims of the 2002 riots in his own state for a long time , lost no time in burning up aviation fuel by <ARG1>it's been a week since I left for Patna two times</ARG1> <ARG0>he expressed his sympathies and scored points against his rivals</ARG0> ."", ""\ufeffNaMo , who had avoided visiting the victims of the 2002 riots in his own state for a long time , lost no time in burning up aviation fuel by <ARG1>it's been a week since I left for Patna two times</ARG1> <ARG0>he expresses his sympathies and points to his rivals</ARG0> .""]",0,0,0,0,0,0,0
1427,"[""The police have denied allegations that <ARG1>they were trying to get the students to stop protesting</ARG1> in order <ARG0>the'Fees Must Fall' campaign should be stopped</ARG0> after the arrest of former Witwatersrand University Student Representative Council president Mcebo Dlamini ."", ""The police have denied allegations that <ARG1>they were trying to get the students to stop protesting</ARG1> in order <ARG0>the'Fees Must Fall' campaign needs to be stopped</ARG0> after the arrest of former Witwatersrand University Student Representative Council president Mcebo Dlamini ."", ""The police have denied allegations that <ARG1>the students were being targeted</ARG1> in order <ARG0>the'Fees Must Fall' campaign should be stopped</ARG0> after the arrest of former Witwatersrand University Student Representative Council president Mcebo Dlamini ."", ""The police have denied allegations that <ARG1>the students were being targeted</ARG1> in order <ARG0>the'Fees Must Fall' campaign needs to be stopped</ARG0> after the arrest of former Witwatersrand University Student Representative Council president Mcebo Dlamini .""]",0,0,0,0,0,0,0
