index,text,label
856,"A C $ 30-a-share bid by Ciba - Geigy Ltd., a pharmaceutical company based in Basel , Switzerland , and California-based Chiron Corp., a bioresearch concern , was extended to Nov . 16 .",0
857,It had been due to expire Friday evening .,0
858,Merieux previously said it would ensure its bid remained open pending a final decision by Canadian regulators on whether to approve the takeover .,0
859,"Merieux , a vaccine and bioresearch firm based in Lyon , France , is controlled 50.1 % by state-owned Rhone Poulenc S.A.",0
860,"The Canadian government previously said Merieux 's bid did n't offer enough "" net benefit "" to Canada to be approved , and gave Merieux an until mid-November to submit additional information .",0
861,"Merieux officials said last week that they are "" highly confident "" the offer will be approved once it submits details of its proposed investments to federal regulators .",0
862,Both offers are conditional on regulatory approvals and enough shares being tendered to give the bidders a majority of Connaught 's shares outstanding .,0
863,"Institut Merieux , which already holds a 12.5 % stake in Connaught , said that at the close of business Thursday , 5,745,188 shares of Connaught and C $ 44.3 million face amount of debentures , convertible into 1,826,596 common shares , had been tendered to its offer .",0
864,"At the close of business Thursday , Ciba - Geigy and Chiron said 11,580 common shares had been tendered to their offer .",0
865,"At last report , Connaught had 21.8 million shares outstanding .",0
866,"Separately , the Ontario Supreme Court said it will postpone indefinitely a ruling on the lawsuit launched by the University of Toronto against Connaught in connection with the Merieux bid .",0
867,"Automatic Data is redeeming the bonds because the after-tax cost of the interest on the bonds is higher than the dividend yield on the common , a spokesman said .",1
868,"Automatic Data Processing Inc. plans to redeem on Nov . 16 its $ 150 million of 6.5 % convertible subordinated debentures due March 1 , 2011 .",0
869,"The computing-services concern will pay $ 1,059.04 for each $ 1,000 face amount of debt .",0
870,The conversion price for the debentures is $ 41.725 a share .,0
871,"In New York Stock Exchange composite trading Friday , Automatic Data closed at $ 46.50 a share , down $ 2.25 .",0
872,"If all the debt is converted to common , Automatic Data will issue about 3.6 million shares ;",0
873,"last Monday , the company had nearly 73 million shares outstanding .",0
874,Dow Jones said it extended the offer to allow shareholders time to review a supplement to the Dow Jones tender offer circular that it mailed last Friday .,1
875,"Late last week , representatives of Dow Jones and Telerate began negotiations about the terms of the offer , but those talks did n't result in any changes in the offer .",1
876,"Dow Jones amp Co. extended its tender offer of $ 18 a share , or about $ 576 million , for the 33 % of Telerate Inc. that it does n't already own until 5 p.m. EST , Nov. 6 .",0
877,"The offer , which Telerate 's two independent directors have rejected as inadequate , previously had been scheduled to expire at midnight Friday .",0
878,"In Delaware Chancery Court litigation , Telerate has criticized Dow Jones for not disclosing that Telerate 's management expects the company 's revenue to increase by 20 % annually , while Dow Jones based its projections of Telerate 's performance on a 12 % revenue growth forecast .",0
879,"In the tender offer supplement , Dow Jones discloses the different growth forecasts but says it views the 20 % growth rate "" as a hoped-for goal "" of Telerate 's management "" and not as a realistic basis on which to project the company 's likely future performance . """,0
880,Telerate shares fell 50 cents on Friday to close at $ 20 each in New York Stock Exchange composite trading .,0
881,Dow Jones shares also fell 50 cents to close at $ 36.125 in Big Board composite trading .,0
882,Dow Jones has said it believes the $ 18-a-share price is fair to Telerate 's minority shareholders .,0
883,"The sale , at a higher price than some analysts had expected , helps the food and tobacco giant raise funds to pay debt and boosts Nestle 's 7 % share of the U.S. candy market to about 12 % .",1
884,"The sale , at a higher price than some analysts had expected , helps the food and tobacco giant raise funds to pay debt and boosts Nestle 's 7 % share of the U.S. candy market to about 12 % .",1
885,"That sale , however , could still fall through if financing problems develop . Thus , it remains crucial for RJR to obtain top dollar for its smaller assets like the candy brands .",1
886,"RJR Nabisco Inc. said it agreed to sell its Baby Ruth , Butterfinger and Pearson candy businesses to Nestle S.A.'s Nestle Foods unit for $ 370 million .",0
887,"The Nestle acquisition includes a candy plant in Franklin Park , Ill . , which employs about 800 workers .",0
888,"The sale , which had been expected , is part of KKR 's program to pay down $ 5 billion of a $ 6 billion bridge loan by February .",0
889,"Roughly $ 2 billion of that debt has already been repaid from previous asset sales , and RJR expects to use another $ 2 billion from the pending , two-part sale of most of its Del Monte unit .",0
890,"Since KKR bought RJR in February for $ 25 billion of debt , it has agreed to sell nearly $ 5 billion of RJR assets .",0
891,"RJR 's executives have said they will dispense with certain brands , in particular , that are n't leaders in their markets .",0
892,""" RJR Nabisco and Planters LifeSavers will concentrate more on our own core businesses , "" Mr. Gerstner said Friday .",0
893,"Baby Ruth and Butterfinger are both among the top-selling 15 chocolate bars in the U.S., but RJR 's overall share of the roughly $ 5.1 billion market is less than 5 % .",0
894,"Nestle 's share of 7 % before Friday 's purchases is far below the shares of market leaders Hershey Foods Corp. and Mars Inc., which have about 40 % and 36 % of the market , respectively .",0
895,""" This means Nestle is now in the candybar business in a big way , "" said Lisbeth Echeandia , publisher of Orlando , Fla . -based Confectioner Magazine .",0
896,""" For them , it makes all kinds of sense .",0
897,"They 've been given a mandate from Switzerland "" to expand their U.S. chocolate operations .",0
898,"Nestle S.A. is based in Vevey , Switzerland .",0
899,"Aetna Life amp Casualty Co.'s third-quarter net income fell 22 % to $ 182.6 million , or $ 1.63 a share , reflecting the damages from Hurricane Hugo and lower results for some of the company 's major divisions .",1
900,"Aetna Life amp Casualty Co.'s third-quarter net income fell 22 % to $ 182.6 million , or $ 1.63 a share , reflecting the damages from Hurricane Hugo and lower results for some of the company 's major divisions .",1
901,The year-earlier results have been restated to reflect an accounting change .,1
902,"But because these claims are more difficult to evaluate and have been coming in more slowly , the company has no estimate of the impact of the earthquake on fourth-quarter results .",1
903,"But because these claims are more difficult to evaluate and have been coming in more slowly , the company has no estimate of the impact of the earthquake on fourth-quarter results .",1
904,"Profit for its commercial insurance division fell 30 % to $ 59 million , reflecting higher catastrophe losses and the price war in the property / casualty market for nearly three years .",1
905,"Profit for its commercial insurance division fell 30 % to $ 59 million , reflecting higher catastrophe losses and the price war in the property / casualty market for nearly three years .",1
906,"Last year catastrophe losses totaled $ 5 million , when net was $ 235.5 million , or $ 2.07 a share .",0
907,"In the latest quarter , Aetna had a $ 23 million loss on its auto / homeowners line , compared with earnings of $ 33 million last year .",0
908,"Third-quarter results included net realized capital gains of $ 48 million , which included $ 27 million from the sale of Federated Investors in August and a $ 15 million tax credit .",0
909,"At the same time , the sheer size of the loss , coupled with a slowing of orders , made some securities analysts wonder just how strong that turnaround will be at the computer maker and defense-electronics concern .",1
910,"At the same time , the sheer size of the loss , coupled with a slowing of orders , made some securities analysts wonder just how strong that turnaround will be at the computer maker and defense-electronics concern .",1
911,"In addition , Unisys set up an unspecified reserve -- apparently $ 60 million to $ 70 million -- to cover the minimum amount it will have to pay the government because of its involvement in the defense-procurement scandal .",1
912,"That would be a huge problem if it were to continue , because Unisys is betting its business on the assumption that customers want to move away from using operating systems that run on only one manufacturer 's equipment and toward systems -- mainly Unix -- that work on almost anyone 's machines .",1
913,"That , he said , is why Unisys is overhauling its whole business : It needs to prepare for a world in which profit margins will be lower than computer companies have been used to .",1
914,And Unisys is expected to do little better than break even in the fourth quarter . So Steve Milunovich at First Boston said he is cutting his earnings estimate for next year to $ 2 a share from $ 3.,1
915,Unisys Corp.'s announcement Friday of a $ 648.2 million loss for the third quarter showed that the company is moving even faster than expected to take write-offs on its various problems and prepare for a turnaround next year .,0
916,"Just clobbered , "" said Ulric Weil , an analyst at Weil amp Associates who had once been high on the company .",0
917,""" The quarter was terrible , and the future looks anything but encouraging . """,0
918,"Unisys , whose revenue inched up 3.7 % in the quarter to $ 2.35 billion from $ 2.27 billion in the year-earlier quarter , had an operating loss of about $ 30 million .",0
919,"On top of that , the Blue Bell , Pa . , concern took a $ 230 million charge related to the layoffs of 8,000 employees .",0
920,"That is at the high end of the range of 7,000 to 8,000 employees that Unisys said a month ago would be laid off .",0
921,"Unisys said that should help it save $ 500 million a year in costs , again at the high end of the previously reported range of $ 400 million to $ 500 million .",0
922,"The company also took a write-off of $ 150 million to cover losses on some fixed-price defense contracts , as some new managers took a hard look at the prospects for that slow-growing business .",0
923,The tax payments will leave Unisys with $ 225 million in loss carry-forwards that will cut tax payments in future quarters .,0
924,"In addition , Unisys said it reduced computer inventories a further $ 100 million during the quarter , leaving it within $ 100 million of its goal of a reduction of $ 500 million by the end of the year .",0
925,"Still , Unisys said its European business was weak during the quarter , a worrisome sign given that the company has relied on solid results overseas to overcome weakness in the U.S. over the past several quarters .",0
926,The company also reported slower growth in another important business : systems that use the Unix operating system .,0
927,"Debt has risen to around $ 4 billion , or about 50 % of total capitalization .",0
928,"That means Unisys must pay about $ 100 million in interest every quarter , on top of $ 27 million in dividends on preferred stock .",0
929,"Jim Unruh , Unisys 's president , said he is approaching next year with caution .",0
930,"He said the strength of the world-wide economy is suspect , and does n't see much revenue growth in the cards .",0
931,He also said that the price wars flaring up in parts of the computer industry will continue through next year .,0
932,He said the move toward standard operating systems means customers are n't locked into buying from their traditional computer supplier and can force prices down .,0
933,""" The information-systems industry is still going to be a high-growth business , and we 're confident that we have tremendous assets as a company .",0
934,"But we do n't minimize the challenges of the near term . """,0
935,"Securities analysts were even more cautious , having been burned repeatedly on Unisys this year .",0
936,"Some had predicted earnings of more than $ 4 a share for this year , up from last year 's fully diluted $ 3.27 a share on earnings of $ 680.6 million .",0
937,"But the company said Friday that it had losses of $ 673.3 million through the first nine months , compared with earnings a year earlier of $ 382.2 million , or $ 2.22 a share fully diluted , as revenue inched up 1.4 % to $ 7.13 billion from $ 7.03 billion .",0
938,Mr. Weil of Weil amp Associates said he will remain at $ 1 a share for next year but said he wonders whether even that low target is at risk .,0
939,""" The break-even point for next year is much lower , but is it low enough ? """,0
940,he asked .,0
941,"Now , following asset sales that shrank revenue by more than one-third this year alone , Control Data is flush with cash . So its senior executives are talking openly about possibly buying back some of the company 's $ 172.5 million in subordinated convertible debentures next year .",1
942,"Noting that the company is offering to buy back $ 154.2 million in senior notes paying 12 3/4 % , he said the response will help determine future debt-reduction efforts .",1
943,The offer was automatically triggered by the recent sale of Control Data 's Imprimis disk-drive business to Seagate Technology Inc.,1
944,"Through the first nine months , the company had a loss of $ 484 million , largely reflecting the closing of its supercomputer unit .",1
945,"Control Data 's semiconductor business , VTC Inc., continues to lose money , the executives acknowledged , but they said they consider some of the technology vital to national defense and so are reluctant to dispose of it .",1
946,"Control Data Corp., which just months ago was hemorrhaging financially , thinks it will be healthy enough soon to consider repurchasing public debt .",0
947,"Moreover , the company , whose go-it-alone approach nearly proved fatal , now sees alliances with others as the way back to prosperity in what it calls "" the data solutions "" business .",0
948,""" I 'm not saying everything is hunky-dory , but we have completed the transition , "" Robert M. Price , chairman and chief executive , said in an interview .",0
949,""" Transition "" is a reference to the company 's five-year restructuring effort .",0
950,"During that time , Control Data had losses of more than $ 1 billion .",0
951,"He said the company has no intention of tapping its short-term bank lines "" for a good part of 1990 . """,0
952,"Sometime next year , Control Data will "" develop a new bank relationship , "" Mr. Perlman said .",0
953,"In recent months a group of lenders , led by Bank of America , has extended Control Data up to $ 90 million in revolving loans through January , as well as $ 115 million in standby letters of credit .",0
954,Loan covenants require that the company achieve specified levels of operating earnings and meet a rolling four-quarter profitability test .,0
955,"Last week Control Data reported third-quarter earnings of $ 9.8 million , or 23 cents a share , on revenue of $ 763 million .",0
956,""" We do n't need the cash . """,0
957,"Ticketron 's automated wagering business , which operates lotteries in a half dozen states , is not for sale , the company said .",0
958,"Rather , Mr. Perlman said , Control Data intends to bid for the coming Minnesota lottery contract and is seeking new applications for the technology overseas , where "" there is great interest in games of skill . """,0
959,He would n't elaborate .,0
960,"Partly , costs will be held down through strategic technology alliances , management said .",0
961,Control Data recently announced an agreement with MIPS Computer Systems Inc. to jointly develop machines with simplified operating software .,0
962,"James E. Ousley , computer products group president , said such arrangements could help slash Control Data 's computer research and development costs in half by the end of 1990 .",0
963,"He disclosed that before Control Data scrapped its ETA Systems Inc. supercomputer business this past spring , those costs were running at nearly 35 % of group revenue .",0
964,"At the same time four of six design projects were spiked , he said .",0
965,"Asked how the company hopes to expand its computer hardware business , Mr. Ousley said it sees good opportunities in systems integration .",0
966,""" We think we 're getting only 10 % of the integration dollars our customers are spending , "" he said .",0
967,""" We 're in environments that are going to spend a lot of money on that . """,0
968,"Control Data mainframes are designed for numerically intensive computing users , such as the scientific , engineering and academic communities .",0
969,Utilities management is a major commercial niche .,0
970,"Reviewing the company 's scrape with disaster , Mr. Price conceded it had tried to do too much on its own .",0
971,""" Absolutely , "" he said .",0
972,"But while its stock is selling at about half Control Data 's estimated breakup value , neither Messrs .",0
973,Perlman nor Price said he spends much time considering the possibility of a hostile takeover .,0
974,"Statistics on acquisitions by foreigners vary in detail , because unlike Sansui , which is listed on the Tokyo and Osaka stock exchanges , most of the Japanese companies acquired by foreigners are privately held .",1
975,"While competitors moved production offshore in response to the sagging competitiveness of Japanese factories , Sansui lacked the money to build new plants in Southeast Asia .",1
976,""" Whatever capital it ( Sansui ) needs so it can compete and become a totally global entity capable of competing with the best in the world , that capital will be injected , "" Mr. Nadir said .",1
977,""" Whatever capital it ( Sansui ) needs so it can compete and become a totally global entity capable of competing with the best in the world , that capital will be injected , "" Mr. Nadir said .",1
978,Polly Peck International Inc.'s agreement to acquire 51 % of Sansui Electric Co. proves that foreign companies can acquire Japanese companies -- if the alternative for the Japanese company is extinction .,0
979,"Polly Peck , a fast-growing British conglomerate , will pay 15.6 billion yen ( $ 110 million ) for 39 million new shares of Sansui , a well-known maker of high-fidelity audio equipment that failed to adjust to changing market conditions .",0
980,"Japanese government officials , eager to rebut foreign criticism of Japanese investments overseas , hailed the transaction as proof foreigners can make similar investments in Japan .",0
981,"Polly Peck 's chairman , Asil Nadir , echoed the official Japanese view of the accord , which was announced Friday .",0
982,""" The myths that Japan is not open to concerns from outside has , I think , been demolished at a stroke , "" Mr. Nadir said .",0
983,But analysts say Sansui is a special case .,0
984,It expects to post a loss of 6.4 billion yen for the year ending tomorrow and its liabilities currently exceed its assets by about 13.8 billion yen .,0
985,""" If you find sound , healthy companies in Japan , they are not for sale , "" said George Watanabe , a management-consultant at Tokyo-based Asia Advisory Services Inc.",0
986,Nor do analysts expect the Sansui deal to touch off a fresh wave of foreign purchases .,0
987,"If the strong yen and the high stock prices of Japanese companies were n't deterrents enough , webs of cross-shareholdings between friendly Japanese companies and fiercely independent Japanese corporate attitudes repel most would-be acquirers .",0
988,"Usually when a Japanese company is ready to sell , it has few alternatives remaining , and the grim demeanors of Sansui 's directors at a joint news conference here left little doubt that this was not the company 's finest hour .",0
989,"Sansui was once one of Japan 's premier makers of expensive , high-quality stereo gear for audiophiles .",0
990,"But in recent years , the market has moved toward less expensive "" mini-component "" sets , miniaturized amplifiers and receivers and software players that could be stacked on top of each other .",0
991,"Some of Sansui 's fellow audio-specialty companies , such as Aiwa Co. and Pioneer Electric Corp., responded to the challenge by quickly bringing out mini-component products of their own , by moving heavily into the booming compact disk businesses or by diversifying into other consumer-electronics fields , including laser disks or portable cassette players .",0
992,Sansui was late into the mini-component business and failed to branch into other new businesses .,0
993,"As the yen soared in recent years , Sansui 's deepening financial problems became a vicious circle .",0
994,"But even a Japanese company that looks like a dog may turn out to be a good investment for a foreign concern , some management consultants maintain .",0
995,"Yoshihisa Murasawa , a management consultant for Booz - Allen amp Hamilton ( Japan ) Inc., said his firm will likely be recommending acquisitions of Japanese companies more often to foreign clients in the future .",0
996,""" Attitudes { toward being acquired } are still negative , but they 're becoming more positive , "" Mr. Murasawa said .",0
997,""" In some industries , like pharmaceuticals , acquisitions make sense . """,0
998,"Whether Polly Peck 's acquisition makes sense remains to be seen , but at the news conference , Mr. Nadir brimmed with self-confidence that he can turn Sansui around .",0
999,"Sansui , he said , is a perfect fit for Polly Peck 's electronics operations , which make televisions , videocassette recorders , microwaves and other products on an "" original equipment maker "" basis for sale under other companies ' brand names .",0
1000,"He said Polly Peck will greatly expand Sansui 's product line , using Sansui 's engineers to design the new products , and will move Sansui 's production of most products other than sophisticated audio gear offshore into Polly Peck 's own factories .",0
1001,"Such risk taking is an everyday matter for the brash Mr. Nadir , who is 25 % owner of Polly Peck as well as its chairman .",0
1002,"He took Polly Peck , once a small fabric wholesaler , and used it at as a base to build a conglomerate that has been doubling its profits annually since 1980 .",0
1003,"In September , it announced plans to acquire the tropical-fruit business of RJR Nabisco Inc.'s Del Monte foods unit for # 557 million ( $ 878 million ) .",0
1004,"Last month , Polly Peck posted a 38 % jump in pretax profit for the first half to # 54.8 million from # 39.8 million on a 63 % rise in sales .",0
1005,"In response to BellSouth 's amended pact , the Kirkland , Wash . , company extended its own offer to buy 22 million LIN shares for $ 125 apiece , which would give McCaw a 50.3 % controlling interest .",1
1006,"Under its revised proposal , Atlanta-based BellSouth would have a 50 % interest in the new cellular company and would be responsible for half of its debt .",1
1007,"But Kenneth Leon , a telecommunications analyst with Bear , Stearns amp Co., finds the BellSouth proposal still flawed because the company does n't have to wait five years to begin buying more LIN shares .",1
1008,"BellSouth 's revised proposal surprised many industry analysts , especially because of the company 's willingness to accept some dilution of future earnings .",1
1009,"The bolstered cellular agreement between BellSouth Corp. and LIN Broadcasting Corp. carries heightened risks and could fail to fend off McCaw Cellular Communications Inc., the rival suitor for LIN .",0
1010,"Moreover , the amended pact shows how McCaw 's persistence has pushed LIN and BellSouth into a corner , forcing huge debt on the proposed new company .",0
1011,"The debt , estimated at $ 4.7 billion , could mortgage the cellular company 's future earning power in order to placate some LIN holders in the short term .",0
1012,The plan still calls for LIN to combine its cellular telephone properties with BellSouth 's and to spin off its broadcasting operations .,0
1013,"But under new terms of the agreement , announced Friday , LIN holders would receive a special cash dividend of $ 42 a share , representing a payout of about $ 2.23 billion , shortly before the proposed merger .",0
1014,"LIN said it expects to borrow the money to pay the dividend , but commitments from banks still have n't been obtained .",0
1015,"Under previous terms , holders would have received a dividend of only $ 20 a share .",0
1016,"In addition , New York-based LIN would exercise its right to buy out for $ 1.9 billion the 55 % equity interest of its partner , Metromedia Co., in a New York cellular franchise .",0
1017,That money also would have to be borrowed .,0
1018,"In effect , McCaw has forced LIN 's hand by bidding $ 1.9 billion for the stake earlier this month .",0
1019,""" We 're taking on more debt than we would have liked to , "" acknowledged Michael Plouf , LIN 's vice president and treasurer .",0
1020,"Although he expressed confidence that the proposed new company 's cash flow would be sufficient to cover interest payments on the debt , he estimated that the company would n't be profitable until 1994 or later .",0
1021,Analyst estimate the value of the BellSouth proposal at about $ 115 to $ 125 a share .,0
1022,They value McCaw 's bid at $ 112 to $ 118 a share .,0
1023,The previous BellSouth pact was valued at about $ 98 to $ 110 a share .,0
1024,"McCaw , the largest provider of cellular telephone service in the U.S., already owns about 9.4 % of LIN 's stock .",0
1025,Analysts said they expect McCaw to escalate the bidding again .,0
1026,""" This game is n't over yet , "" said Joel D. Gross , a vice president at Donaldson , Lufkin amp Jenrette Securities Corp. "" At some point , it will become non-economical for one company .",0
1027,"But I do n't think we 're at that point yet . """,0
1028,"The provision , described as "" back-end "" protection , would require BellSouth to pay a price equivalent to what an outside party might have to pay .",0
1029,McCaw 's bid also has a similar clause .,0
1030,Only McCaw 's proposal requires the company to begin an auction process in June 1994 for remaining shares at third-party prices .,0
1031,"To mollify shareholders concerned about the long-term value of the company under the BellSouth - LIN agreement , BellSouth also agreed to pay as much as $ 10 a share , or $ 540 million , if , after five years , the trading value of the new cellular company is n't as high as the value that shareholders would have realized from the McCaw offer .",0
1032,""" We 're very pleased with the new deal .",0
1033,"We did n't expect BellSouth to be so responsive , "" said Frederick A. Moran , president of Moran Asset Management Inc., which holds 500,000 LIN shares .",0
1034,"BellSouth 's "" back-end protection was flawed previously .",0
1035,We think this is a superior deal to McCaw 's .,0
1036,We 're surprised .,0
1037,"We did n't think a sleeping { Bell } mentality would be willing to take on dilution . """,0
1038,he asked .,0
1039,""" There 's nothing preventing BellSouth from buying up shares in the meanwhile . """,0
1040,"Indeed , BellSouth 's cellular operations were among the first in the country to become profitable .",0
1041,"For 1988 , BellSouth earned $ 1.7 billion , or $ 3.51 a share , on revenue of $ 13.6 billion .",0
1042,"Analysts were predicting 1990 BellSouth earnings in the range of $ 3.90 a share , or $ 1.9 billion , but now those estimates are being scaled back .",0
1043,"In composite trading Friday on the New York Stock Exchange , BellSouth shares fell 87.5 cents to $ 52.125 .",0
1044,"In national over-the-counter trading , LIN shares soared $ 4.625 to closed at $ 112.625 , while McCaw fell $ 2.50 a share to $ 37.75 .",0
1045,"The proposed BellSouth - LIN cellular company , including the newly acquired Metromedia stake , would give the new entity 55 million potential customers , including about 35 million in the nation 's top 10 markets .",0
1046,"Mr. Leon of Bear Stearns speculated that McCaw , in an attempt to buy time , might consider filing an antitrust suit against BellSouth with the Justice Department and U.S. District Judge Harold Greene , who oversees enforcement of the consent decree that broke up the Bell system in 1984 .",0
1047,"Indeed , McCaw seemed to hint at that option in a brief statement .",0
1048,"The most controversial form of program trading , stock-index arbitrage , is "" making it tough for traders to make money , "" declares Robert Antolini , head of OTC trading at Donaldson , Lufkin amp Jenrette .",1
1049,Other market-maker gripes : Program trading also causes the Nasdaq Composite Index to lose ground against other segments of the stock market .,1
1050,"Because of program trading it is more difficult to trade many OTC stocks without sharp price moves , a condition known as illiquidity .",1
1051,"Moreover , the price volatility that is amplified by program trading is undercutting efforts to woo individual investors back to an OTC market that sorely misses them .",1
1052,"Peter DaPuzzo , head of retail equity trading at Shearson Lehman Hutton , acknowledges that he was n't troubled by program trading when it began in the pre-crash bull market because it added liquidity and people were pleased to see stock prices rising .",1
1053,"Peter DaPuzzo , head of retail equity trading at Shearson Lehman Hutton , acknowledges that he was n't troubled by program trading when it began in the pre-crash bull market because it added liquidity and people were pleased to see stock prices rising .",1
1054,"Of course , there were sell programs in past years , too , but they seem to hurt market makers more painfully these days . That 's largely because of defensive measures they adopted after the 1987 crash , when individual investors fled the market and trading activity dwindled .",1
1055,"And to protect their reduced capital investment from eroding further , market makers became quicker to lower price quotes when sell programs are in progress .",1
1056,""" It 's harder to sell stocks when the sell programs come in because some market makers do n't want to { take the orders } .",1
1057,"The main reason for this lag is that individual investors own 65 % of the OTC market 's capitalization , according to Mr. Hardiman , much more than on the Big Board .",1
1058,LIN and BellSouth sweetened their merger agreement in an attempt to keep shareholders from tendering their shares to McCaw Cellular Communications .,1
1059,Market makers in Nasdaq over-the-counter stocks are adding their voices to the swelling chorus of complaints about program trading .,0
1060,"Their motivation , however , has a strong practical aspect : Program trading is hazardous to their paychecks .",0
1061,The SampP 500 is often used in arbitrage strategies .,0
1062,"The portion of OTC volume attributable to program trading is n't known , as it is on the New York Stock Exchange , where it amounted to more than 13 % in September .",0
1063,Estimates from traders put it at less than 5 % of Nasdaq 's average daily volume of roughly 133 million shares .,0
1064,"But the big , often tumultuous slide in stock prices this month has turned some of those who have been profiting from the practice against it .",0
1065,"Shearson Lehman , however , executes program trades for clients .",0
1066,"Merrill Lynch , Goldman Sachs and Kidder Peabody , in addition to Shearson , do program-trade OTC stocks .",0
1067,"Shearson , Merrill Lynch and Goldman Sachs say they do so only for customers , however .",0
1068,Kidder Peabody does program trading for its own as well as clients ' accounts .,0
1069,"In such an environment , market makers can suffer huge losses both on trades made that day at steadily dropping prices and in the value of their inventories of shares .",0
1070,""" It makes no sense for us to put money at risk when you know you 're going to lose , "" says Mr. Antolini , of Donaldson Lufkin .",0
1071,"But this skittishness , Mr. Antolini says , is creating liquidity problems in certain OTC stocks .",0
1072,"Joseph Hardiman , president of the National Association of Securities Dealers , which oversees trading on Nasdaq , agrees that program trading is hurting the market 's efforts to bring back small investors .",0
1073,"But , he observes , while makers suffer losses when program trading drags the market down , they also make money when program trading pushes the prices higher .",0
1074,""" Sometimes { traders } lose sight of that , "" he says .",0
1075,"The OTC stocks in the SampP 500 include Nasdaq 's biggest , such as Apple Computer , MCI Communications , Tele - Communications and Liz Claiborne .",0
1076,These big stocks greatly influence the Nasdaq Composite Index .,0
1077,"When the computers say "" sell , "" the composite tumbles as well as the Dow Jones Industrial Average .",0
1078,"The problem , market makers say , is that while the industrial average and the SampP 500 usually recover as buy programs kick in , the Nasdaq Composite frequently is left behind .",0
1079,"Eight trading days after Oct . 12 , the day before the stock market plunge , for instance , the Nasdaq Composite had fallen 4.3 % , compared with 3.3 % for the SampP 500 , 3.5 % for the New York Stock Exchange Composite Index and 3.6 % for the industrial average .",0
1080,"This gap eventually closes , but slowly .",0
1081,"Three days later , as of Friday 's close , the Nasdaq Composite was down 6 % , compared with 5.9 % for the industrial average , 5.7 % for the SampP 500 and 5.8 % for the Big Board Composite .",0
1082,"The Nasdaq Composite Index tumbled 5.39 , or 1.2 % to 452.76 on Friday .",0
1083,"For the week , the index dropped 3.8 % .",0
1084,"Weakness in big technology stocks hurt the composite as well as the Nasdaq 100 Index , which fell 1.4 % , or 6.43 , on Friday , to 437.68 .",0
1085,"The Nasdaq Financial Index lost about 1 % , or 3.95 , to 448.80 .",0
1086,Friday 's trading volume totaled 132.8 million shares .,0
1087,The average daily share turnover for October is almost 148 million shares .,0
1088,LIN Broadcasting surged 4 5/8 to 112 5/8 ;,0
1089,The revised LIN - BellSouth agreement boosts the dollar amount of the special dividend LIN promises to pay shareholders .,0
1090,"LIN now plans to dole out $ 42 a share in cash , up from the earlier $ 20 amount .",0
1091,Intel eased 1/8 to 31 7/8 .,0
1092,The semiconductor concern said the interruption in shipment of its 80486 computer chip will be brief and have little impact on the company 's earnings .,0
1093,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip .,0
1094,Intel told analysts that the company will resume shipments of the chips within two to three weeks .,0
1095,"Weisfield 's rocketed 9 1/2 to 39 after the jewelry store operator said it is in preliminary discussions , with a party it would n't identify , regarding the possible acquisition of the company .",0
1096,Starpointe Savings Bank rose 3 to 20 after the Federal Deposit Insurance Corp. approved Dime Savings Bank of New York 's $ 21-a-share acquisition of Starpointe .,0
1097,Kirschner Medical fell 4 to 15 .,0
1098,"The company said its third-quarter earnings will probably be lower than the 16 cents a share it reported last year , despite a rise in the company 's revenue .",0
1099,"Kirschner earned $ 376,000 on revenue of $ 14.5 million in the 1988 quarter .",0
1100,London shares were depressed initially by overnight losses in New York and by the drop in sterling after Mr. Lawson 's resignation .,1
1101,London shares were depressed initially by overnight losses in New York and by the drop in sterling after Mr. Lawson 's resignation .,1
1102,"The Financial Times 100-share index shed 47.3 points to close at 2082.1 , down 4.5 % from the previous Friday and 6.8 % from Oct . 13 , when Wall Street 's plunge helped spark the current weakness in London .",1
1103,"Dealers said the turnover , largely confined to the 100-share index stocks , partly reflected the flurry of activity typical at the close of a two-week trading account and the start of a new account .",1
1104,But they said Friday 's focus on the top-tier stocks telegraphed active overseas selling and showed the broad-based fears over the status of the U.K. economy and Britain 's currency in the wake of the upheaval in Prime Minister Margaret Thatcher 's cabinet .,1
1105,But they said Friday 's focus on the top-tier stocks telegraphed active overseas selling and showed the broad-based fears over the status of the U.K. economy and Britain 's currency in the wake of the upheaval in Prime Minister Margaret Thatcher 's cabinet .,1
1106,London share prices closed sharply lower Friday in active trading after Chancellor of the Exchequer Nigel Lawson 's resignation slapped the market and Wall Street 's rapid initial sell-off knocked it down .,0
1107,New York stocks recovered some of their losses after the London market closed .,0
1108,"Volume was 840.8 million shares , up from 443.6 million Thursday and the week 's most active session .",0
1109,He attributed the unusually high volume to broad-based selling on fears that the Thatcher government may be in turmoil and Britain 's Labor Party positioned to regain control of the government and renew efforts at nationalization .,0
1110,British Gas shed 8.5 pence a share to close at 185 pence ( $ 2.90 ) .,0
1111,"Other dealers added that the blue-chip stocks in general were hit by profit-taking over concerns that London shares will continue posting declines and the uncertainty over sterling given that Mr. Lawson 's successor , John Major , had only been in the job one day .",0
1112,"Besides British Gas , British Steel skidded 1.74 to 123.5 on turnover of 11 million shares .",0
1113,British Petroleum fell 5 to 286 on 14 million shares traded .,0
1114,Dealers said the multinational oil company was pressured by recent brokerage recommendations urging investors to switch into Shell Trading amp Transport .,0
1115,Shell eased 1 to 416 on turnover of 4.8 million shares .,0
